#         t          x          y          z         vx         vy         vz
      0.000    -98.510   -120.040   -127.800    -30.000    173.770     91.580
      0.000    -98.540   -119.866   -127.708    -29.931    173.854     91.670
      0.001    -98.570   -119.692   -127.617    -29.861    173.939     91.761
      0.002    -98.600   -119.518   -127.525    -29.791    174.024     91.851
      0.003    -98.629   -119.344   -127.433    -29.722    174.108     91.942
      0.004    -98.659   -119.170   -127.341    -29.652    174.193     92.032
      0.005    -98.689   -118.996   -127.249    -29.581    174.277     92.123
      0.006    -98.718   -118.822   -127.157    -29.511    174.362     92.214
      0.007    -98.748   -118.647   -127.064    -29.441    174.447     92.305
      0.008    -98.777   -118.473   -126.972    -29.370    174.532     92.396
      0.009    -98.807   -118.298   -126.880    -29.299    174.616     92.488
      0.010    -98.836   -118.123   -126.787    -29.228    174.701     92.579
      0.011    -98.865   -117.949   -126.695    -29.157    174.786     92.671
      0.012    -98.894   -117.774   -126.602    -29.086    174.871     92.762
      0.013    -98.923   -117.599   -126.509    -29.015    174.956     92.854
      0.014    -98.952   -117.424   -126.416    -28.943    175.041     92.946
      0.015    -98.981   -117.249   -126.323    -28.871    175.126     93.037
      0.016    -99.010   -117.074   -126.230    -28.799    175.211     93.129
      0.017    -99.039   -116.898   -126.137    -28.727    175.296     93.222
      0.018    -99.067   -116.723   -126.044    -28.655    175.381     93.314
      0.019    -99.096   -116.548   -125.950    -28.583    175.467     93.406
      0.020    -99.124   -116.372   -125.857    -28.510    175.552     93.499
      0.021    -99.153   -116.197   -125.763    -28.438    175.637     93.591
      0.022    -99.181   -116.021   -125.670    -28.365    175.722     93.684
      0.023    -99.210   -115.845   -125.576    -28.292    175.808     93.777
      0.024    -99.238   -115.669   -125.482    -28.219    175.893     93.870
      0.025    -99.266   -115.493   -125.388    -28.145    175.978     93.963
      0.026    -99.294   -115.317   -125.294    -28.072    176.064     94.056
      0.027    -99.322   -115.141   -125.200    -27.998    176.149     94.149
      0.028    -99.350   -114.965   -125.106    -27.924    176.235     94.242
      0.029    -99.378   -114.789   -125.011    -27.850    176.320     94.336
      0.030    -99.406   -114.612   -124.917    -27.776    176.406     94.429
      0.031    -99.434   -114.436   -124.823    -27.702    176.491     94.523
      0.032    -99.461   -114.259   -124.728    -27.627    176.577     94.617
      0.033    -99.489   -114.083   -124.633    -27.553    176.663     94.711
      0.034    -99.516   -113.906   -124.539    -27.478    176.748     94.805
      0.035    -99.544   -113.729   -124.444    -27.403    176.834     94.899
      0.036    -99.571   -113.552   -124.349    -27.328    176.920     94.993
      0.037    -99.599   -113.375   -124.254    -27.253    177.006     95.087
      0.038    -99.626   -113.198   -124.159    -27.177    177.092     95.182
      0.039    -99.653   -113.021   -124.063    -27.101    177.178     95.276
      0.040    -99.680   -112.844   -123.968    -27.026    177.263     95.371
      0.041    -99.707   -112.667   -123.873    -26.950    177.349     95.466
      0.042    -99.734   -112.489   -123.777    -26.873    177.435     95.561
      0.043    -99.761   -112.312   -123.682    -26.797    177.521     95.656
      0.044    -99.787   -112.134   -123.586    -26.721    177.607     95.751
      0.045    -99.814   -111.957   -123.490    -26.644    177.694     95.846
      0.046    -99.841   -111.779   -123.394    -26.567    177.780     95.942
      0.047    -99.867   -111.601   -123.298    -26.490    177.866     96.037
      0.048    -99.894   -111.423   -123.202    -26.413    177.952     96.133
      0.049    -99.920   -111.245   -123.106    -26.335    178.038     96.229
      0.050    -99.946   -111.067   -123.010    -26.258    178.124     96.324
      0.051    -99.973   -110.889   -122.913    -26.180    178.211     96.420
      0.052    -99.999   -110.711   -122.817    -26.102    178.297     96.516
      0.053   -100.025   -110.532   -122.720    -26.024    178.383     96.613
      0.054   -100.051   -110.354   -122.624    -25.946    178.470     96.709
      0.055   -100.077   -110.175   -122.527    -25.868    178.556     96.805
      0.056   -100.103   -109.997   -122.430    -25.789    178.643     96.902
      0.057   -100.128   -109.818   -122.333    -25.710    178.729     96.999
      0.058   -100.154   -109.639   -122.236    -25.631    178.816     97.095
      0.059   -100.180   -109.460   -122.139    -25.552    178.902     97.192
      0.060   -100.205   -109.282   -122.042    -25.473    178.989     97.289
      0.061   -100.230   -109.102   -121.944    -25.393    179.076     97.386
      0.062   -100.256   -108.923   -121.847    -25.314    179.162     97.484
      0.063   -100.281   -108.744   -121.749    -25.234    179.249     97.581
      0.064   -100.306   -108.565   -121.652    -25.154    179.336     97.679
      0.065   -100.331   -108.386   -121.554    -25.073    179.422     97.776
      0.066   -100.356   -108.206   -121.456    -24.993    179.509     97.874
      0.067   -100.381   -108.026   -121.358    -24.912    179.596     97.972
      0.068   -100.406   -107.847   -121.260    -24.832    179.683     98.070
      0.069   -100.431   -107.667   -121.162    -24.751    179.770     98.168
      0.070   -100.456   -107.487   -121.064    -24.669    179.857     98.266
      0.071   -100.480   -107.307   -120.966    -24.588    179.943     98.364
      0.072   -100.505   -107.127   -120.867    -24.507    180.030     98.463
      0.073   -100.529   -106.947   -120.769    -24.425    180.117     98.561
      0.074   -100.554   -106.767   -120.670    -24.343    180.204     98.660
      0.075   -100.578   -106.587   -120.571    -24.261    180.292     98.759
      0.076   -100.602   -106.407   -120.472    -24.179    180.379     98.858
      0.077   -100.626   -106.226   -120.374    -24.096    180.466     98.957
      0.078   -100.651   -106.046   -120.275    -24.014    180.553     99.056
      0.079   -100.674   -105.865   -120.175    -23.931    180.640     99.155
      0.080   -100.698   -105.684   -120.076    -23.848    180.727     99.255
      0.081   -100.722   -105.504   -119.977    -23.765    180.815     99.354
      0.082   -100.746   -105.323   -119.878    -23.681    180.902     99.454
      0.083   -100.770   -105.142   -119.778    -23.598    180.989     99.554
      0.084   -100.793   -104.961   -119.678    -23.514    181.076     99.654
      0.085   -100.817   -104.780   -119.579    -23.430    181.164     99.754
      0.086   -100.840   -104.598   -119.479    -23.346    181.251     99.854
      0.087   -100.863   -104.417   -119.379    -23.261    181.339     99.954
      0.088   -100.886   -104.236   -119.279    -23.177    181.426    100.055
      0.089   -100.910   -104.054   -119.179    -23.092    181.514    100.155
      0.090   -100.933   -103.873   -119.079    -23.007    181.601    100.256
      0.091   -100.956   -103.691   -118.978    -22.922    181.689    100.357
      0.092   -100.979   -103.509   -118.878    -22.837    181.776    100.458
      0.093   -101.001   -103.328   -118.777    -22.751    181.864    100.559
      0.094   -101.024   -103.146   -118.677    -22.665    181.951    100.660
      0.095   -101.047   -102.964   -118.576    -22.579    182.039    100.761
      0.096   -101.069   -102.782   -118.475    -22.493    182.127    100.862
      0.097   -101.092   -102.599   -118.374    -22.407    182.214    100.964
      0.098   -101.114   -102.417   -118.273    -22.320    182.302    101.066
      0.099   -101.136   -102.235   -118.172    -22.234    182.390    101.167
      0.100   -101.158   -102.052   -118.071    -22.147    182.478    101.269
      0.101   -101.181   -101.870   -117.970    -22.060    182.566    101.371
      0.102   -101.203   -101.687   -117.868    -21.972    182.653    101.474
      0.103   -101.225   -101.505   -117.767    -21.885    182.741    101.576
      0.104   -101.246   -101.322   -117.665    -21.797    182.829    101.678
      0.105   -101.268   -101.139   -117.563    -21.709    182.917    101.781
      0.106   -101.290   -100.956   -117.462    -21.621    183.005    101.884
      0.107   -101.311   -100.773   -117.360    -21.533    183.093    101.986
      0.108   -101.333   -100.590   -117.258    -21.444    183.181    102.089
      0.109   -101.354   -100.406   -117.156    -21.355    183.269    102.192
      0.110   -101.376   -100.223   -117.053    -21.266    183.357    102.296
      0.111   -101.397   -100.040   -116.951    -21.177    183.445    102.399
      0.112   -101.418    -99.856   -116.848    -21.088    183.533    102.502
      0.113   -101.439    -99.673   -116.746    -20.998    183.621    102.606
      0.114   -101.460    -99.489   -116.643    -20.908    183.709    102.710
      0.115   -101.481    -99.305   -116.540    -20.818    183.798    102.813
      0.116   -101.502    -99.121   -116.438    -20.728    183.886    102.917
      0.117   -101.522    -98.938   -116.335    -20.638    183.974    103.022
      0.118   -101.543    -98.754   -116.232    -20.547    184.062    103.126
      0.119   -101.563    -98.569   -116.128    -20.456    184.151    103.230
      0.120   -101.584    -98.385   -116.025    -20.365    184.239    103.335
      0.121   -101.604    -98.201   -115.922    -20.274    184.327    103.439
      0.122   -101.624    -98.017   -115.818    -20.182    184.416    103.544
      0.123   -101.644    -97.832   -115.715    -20.090    184.504    103.649
      0.124   -101.664    -97.648   -115.611    -19.999    184.592    103.754
      0.125   -101.684    -97.463   -115.507    -19.906    184.681    103.859
      0.126   -101.704    -97.278   -115.403    -19.814    184.769    103.964
      0.127   -101.724    -97.093   -115.299    -19.721    184.858    104.070
      0.128   -101.744    -96.908   -115.195    -19.629    184.946    104.175
      0.129   -101.763    -96.723   -115.091    -19.536    185.035    104.281
      0.130   -101.783    -96.538   -114.987    -19.442    185.123    104.387
      0.131   -101.802    -96.353   -114.882    -19.349    185.212    104.493
      0.132   -101.821    -96.168   -114.778    -19.255    185.300    104.599
      0.133   -101.841    -95.983   -114.673    -19.161    185.389    104.705
      0.134   -101.860    -95.797   -114.568    -19.067    185.478    104.812
      0.135   -101.879    -95.612   -114.463    -18.973    185.566    104.918
      0.136   -101.898    -95.426   -114.358    -18.878    185.655    105.025
      0.137   -101.917    -95.240   -114.253    -18.784    185.743    105.131
      0.138   -101.935    -95.055   -114.148    -18.688    185.832    105.238
      0.139   -101.954    -94.869   -114.043    -18.593    185.921    105.345
      0.140   -101.972    -94.683   -113.937    -18.498    186.010    105.452
      0.141   -101.991    -94.497   -113.832    -18.402    186.098    105.560
      0.142   -102.009    -94.311   -113.726    -18.306    186.187    105.667
      0.143   -102.028    -94.124   -113.621    -18.210    186.276    105.775
      0.144   -102.046    -93.938   -113.515    -18.114    186.365    105.882
      0.145   -102.064    -93.752   -113.409    -18.017    186.454    105.990
      0.146   -102.082    -93.565   -113.303    -17.920    186.542    106.098
      0.147   -102.100    -93.378   -113.197    -17.823    186.631    106.206
      0.148   -102.117    -93.192   -113.090    -17.726    186.720    106.315
      0.149   -102.135    -93.005   -112.984    -17.628    186.809    106.423
      0.150   -102.153    -92.818   -112.877    -17.531    186.898    106.532
      0.151   -102.170    -92.631   -112.771    -17.433    186.987    106.640
      0.152   -102.188    -92.444   -112.664    -17.334    187.076    106.749
      0.153   -102.205    -92.257   -112.557    -17.236    187.165    106.858
      0.154   -102.222    -92.070   -112.450    -17.137    187.254    106.967
      0.155   -102.239    -91.883   -112.343    -17.038    187.343    107.076
      0.156   -102.256    -91.695   -112.236    -16.939    187.432    107.186
      0.157   -102.273    -91.508   -112.129    -16.840    187.521    107.295
      0.158   -102.290    -91.320   -112.022    -16.740    187.610    107.405
      0.159   -102.306    -91.133   -111.914    -16.640    187.699    107.515
      0.160   -102.323    -90.945   -111.807    -16.540    187.788    107.625
      0.161   -102.340    -90.757   -111.699    -16.440    187.877    107.735
      0.162   -102.356    -90.569   -111.591    -16.339    187.966    107.845
      0.163   -102.372    -90.381   -111.483    -16.238    188.056    107.955
      0.164   -102.388    -90.193   -111.375    -16.137    188.145    108.066
      0.165   -102.404    -90.005   -111.267    -16.036    188.234    108.176
      0.166   -102.420    -89.816   -111.159    -15.934    188.323    108.287
      0.167   -102.436    -89.628   -111.051    -15.832    188.412    108.398
      0.168   -102.452    -89.440   -110.942    -15.730    188.501    108.509
      0.169   -102.468    -89.251   -110.834    -15.628    188.591    108.620
      0.170   -102.483    -89.062   -110.725    -15.526    188.680    108.732
      0.171   -102.499    -88.874   -110.616    -15.423    188.769    108.843
      0.172   -102.514    -88.685   -110.507    -15.320    188.858    108.955
      0.173   -102.529    -88.496   -110.398    -15.216    188.948    109.066
      0.174   -102.545    -88.307   -110.289    -15.113    189.037    109.178
      0.175   -102.560    -88.118   -110.180    -15.009    189.126    109.290
      0.176   -102.575    -87.929   -110.070    -14.905    189.215    109.403
      0.177   -102.590    -87.739   -109.961    -14.801    189.305    109.515
      0.178   -102.604    -87.550   -109.851    -14.696    189.394    109.627
      0.179   -102.619    -87.361   -109.742    -14.591    189.483    109.740
      0.180   -102.633    -87.171   -109.632    -14.486    189.573    109.853
      0.181   -102.648    -86.982   -109.522    -14.381    189.662    109.966
      0.182   -102.662    -86.792   -109.412    -14.275    189.751    110.079
      0.183   -102.676    -86.602   -109.302    -14.170    189.841    110.192
      0.184   -102.691    -86.412   -109.192    -14.064    189.930    110.305
      0.185   -102.705    -86.222   -109.081    -13.957    190.019    110.419
      0.186   -102.718    -86.032   -108.971    -13.851    190.109    110.533
      0.187   -102.732    -85.842   -108.860    -13.744    190.198    110.646
      0.188   -102.746    -85.652   -108.750    -13.637    190.288    110.760
      0.189   -102.760    -85.461   -108.639    -13.529    190.377    110.874
      0.190   -102.773    -85.271   -108.528    -13.422    190.466    110.989
      0.191   -102.786    -85.080   -108.417    -13.314    190.556    111.103
      0.192   -102.800    -84.890   -108.306    -13.206    190.645    111.217
      0.193   -102.813    -84.699   -108.194    -13.097    190.735    111.332
      0.194   -102.826    -84.508   -108.083    -12.988    190.824    111.447
      0.195   -102.839    -84.318   -107.971    -12.879    190.914    111.562
      0.196   -102.852    -84.127   -107.860    -12.770    191.003    111.677
      0.197   -102.864    -83.936   -107.748    -12.661    191.092    111.792
      0.198   -102.877    -83.744   -107.636    -12.551    191.182    111.908
      0.199   -102.889    -83.553   -107.524    -12.441    191.271    112.023
      0.200   -102.902    -83.362   -107.412    -12.331    191.361    112.139
      0.201   -102.914    -83.170   -107.300    -12.220    191.450    112.255
      0.202   -102.926    -82.979   -107.188    -12.109    191.540    112.371
      0.203   -102.938    -82.787   -107.075    -11.998    191.629    112.487
      0.204   -102.950    -82.596   -106.963    -11.887    191.719    112.603
      0.205   -102.962    -82.404   -106.850    -11.775    191.808    112.720
      0.206   -102.974    -82.212   -106.737    -11.663    191.898    112.836
      0.207   -102.985    -82.020   -106.624    -11.551    191.987    112.953
      0.208   -102.997    -81.828   -106.511    -11.439    192.077    113.070
      0.209   -103.008    -81.636   -106.398    -11.326    192.166    113.187
      0.210   -103.020    -81.444   -106.285    -11.213    192.256    113.304
      0.211   -103.031    -81.251   -106.172    -11.099    192.345    113.422
      0.212   -103.042    -81.059   -106.058    -10.986    192.435    113.539
      0.213   -103.053    -80.867   -105.945    -10.872    192.524    113.657
      0.214   -103.063    -80.674   -105.831    -10.758    192.613    113.775
      0.215   -103.074    -80.481   -105.717    -10.643    192.703    113.893
      0.216   -103.085    -80.289   -105.603    -10.529    192.792    114.011
      0.217   -103.095    -80.096   -105.489    -10.414    192.882    114.129
      0.218   -103.106    -79.903   -105.375    -10.298    192.971    114.248
      0.219   -103.116    -79.710   -105.260    -10.183    193.061    114.366
      0.220   -103.126    -79.517   -105.146    -10.067    193.150    114.485
      0.221   -103.136    -79.324   -105.031     -9.951    193.240    114.604
      0.222   -103.146    -79.130   -104.917     -9.834    193.329    114.723
      0.223   -103.156    -78.937   -104.802     -9.718    193.419    114.842
      0.224   -103.165    -78.743   -104.687     -9.601    193.508    114.961
      0.225   -103.175    -78.550   -104.572     -9.483    193.597    115.081
      0.226   -103.184    -78.356   -104.457     -9.366    193.687    115.201
      0.227   -103.194    -78.162   -104.342     -9.248    193.776    115.320
      0.228   -103.203    -77.969   -104.226     -9.130    193.866    115.440
      0.229   -103.212    -77.775   -104.111     -9.011    193.955    115.561
      0.230   -103.221    -77.581   -103.995     -8.892    194.044    115.681
      0.231   -103.230    -77.387   -103.879     -8.773    194.134    115.801
      0.232   -103.238    -77.192   -103.764     -8.654    194.223    115.922
      0.233   -103.247    -76.998   -103.648     -8.534    194.312    116.043
      0.234   -103.255    -76.804   -103.532     -8.414    194.402    116.164
      0.235   -103.264    -76.609   -103.415     -8.294    194.491    116.285
      0.236   -103.272    -76.415   -103.299     -8.174    194.580    116.406
      0.237   -103.280    -76.220   -103.182     -8.053    194.670    116.527
      0.238   -103.288    -76.026   -103.066     -7.931    194.759    116.649
      0.239   -103.296    -75.831   -102.949     -7.810    194.848    116.771
      0.240   -103.304    -75.636   -102.832     -7.688    194.938    116.892
      0.241   -103.311    -75.441   -102.715     -7.566    195.027    117.014
      0.242   -103.319    -75.246   -102.598     -7.444    195.116    117.137
      0.243   -103.326    -75.051   -102.481     -7.321    195.205    117.259
      0.244   -103.333    -74.855   -102.364     -7.198    195.295    117.381
      0.245   -103.341    -74.660   -102.246     -7.075    195.384    117.504
      0.246   -103.348    -74.465   -102.129     -6.951    195.473    117.627
      0.247   -103.355    -74.269   -102.011     -6.827    195.562    117.750
      0.248   -103.361    -74.073   -101.893     -6.703    195.651    117.873
      0.249   -103.368    -73.878   -101.775     -6.578    195.740    117.996
      0.250   -103.374    -73.682   -101.657     -6.454    195.830    118.120
      0.251   -103.381    -73.486   -101.539     -6.328    195.919    118.243
      0.252   -103.387    -73.290   -101.421     -6.203    196.008    118.367
      0.253   -103.393    -73.094   -101.302     -6.077    196.097    118.491
      0.254   -103.399    -72.898   -101.184     -5.951    196.186    118.615
      0.255   -103.405    -72.702   -101.065     -5.825    196.275    118.739
      0.256   -103.411    -72.505   -100.946     -5.698    196.364    118.864
      0.257   -103.417    -72.309   -100.827     -5.571    196.453    118.988
      0.258   -103.422    -72.113   -100.708     -5.443    196.542    119.113
      0.259   -103.427    -71.916   -100.589     -5.316    196.631    119.238
      0.260   -103.433    -71.719   -100.470     -5.188    196.720    119.363
      0.261   -103.438    -71.522   -100.350     -5.059    196.809    119.488
      0.262   -103.443    -71.326   -100.231     -4.930    196.897    119.614
      0.263   -103.448    -71.129   -100.111     -4.801    196.986    119.739
      0.264   -103.452    -70.932    -99.991     -4.672    197.075    119.865
      0.265   -103.457    -70.735    -99.872     -4.542    197.164    119.991
      0.266   -103.461    -70.537    -99.751     -4.412    197.253    120.117
      0.267   -103.466    -70.340    -99.631     -4.282    197.341    120.243
      0.268   -103.470    -70.143    -99.511     -4.151    197.430    120.370
      0.269   -103.474    -69.945    -99.391     -4.020    197.519    120.496
      0.270   -103.478    -69.748    -99.270     -3.889    197.607    120.623
      0.271   -103.482    -69.550    -99.149     -3.757    197.696    120.750
      0.272   -103.486    -69.352    -99.028     -3.625    197.785    120.877
      0.273   -103.489    -69.154    -98.908     -3.493    197.873    121.004
      0.274   -103.493    -68.956    -98.786     -3.360    197.962    121.131
      0.275   -103.496    -68.758    -98.665     -3.227    198.050    121.259
      0.276   -103.499    -68.560    -98.544     -3.094    198.139    121.386
      0.277   -103.502    -68.362    -98.423     -2.960    198.227    121.514
      0.278   -103.505    -68.164    -98.301     -2.826    198.315    121.642
      0.279   -103.508    -67.966    -98.179     -2.692    198.404    121.771
      0.280   -103.510    -67.767    -98.057     -2.557    198.492    121.899
      0.281   -103.513    -67.569    -97.935     -2.422    198.580    122.027
      0.282   -103.515    -67.370    -97.813     -2.287    198.669    122.156
      0.283   -103.517    -67.171    -97.691     -2.151    198.757    122.285
      0.284   -103.519    -66.972    -97.569     -2.015    198.845    122.414
      0.285   -103.521    -66.774    -97.446     -1.878    198.933    122.543
      0.286   -103.523    -66.575    -97.324     -1.742    199.021    122.673
      0.287   -103.525    -66.376    -97.201     -1.604    199.109    122.802
      0.288   -103.526    -66.176    -97.078     -1.467    199.198    122.932
      0.289   -103.528    -65.977    -96.955     -1.329    199.286    123.062
      0.290   -103.529    -65.778    -96.832     -1.191    199.373    123.192
      0.291   -103.530    -65.578    -96.709     -1.052    199.461    123.322
      0.292   -103.531    -65.379    -96.585     -0.913    199.549    123.452
      0.293   -103.532    -65.179    -96.462     -0.774    199.637    123.583
      0.294   -103.533    -64.980    -96.338     -0.634    199.725    123.713
      0.295   -103.533    -64.780    -96.214     -0.494    199.813    123.844
      0.296   -103.534    -64.580    -96.090     -0.354    199.900    123.975
      0.297   -103.534    -64.380    -95.966     -0.213    199.988    124.107
      0.298   -103.534    -64.180    -95.842     -0.072    200.076    124.238
      0.299   -103.534    -63.980    -95.718      0.069    200.163    124.369
      0.300   -103.534    -63.780    -95.594      0.211    200.251    124.501
      0.301   -103.534    -63.579    -95.469      0.353    200.338    124.633
      0.302   -103.533    -63.379    -95.344      0.496    200.425    124.765
      0.303   -103.533    -63.179    -95.219      0.639    200.513    124.897
      0.304   -103.532    -62.978    -95.094      0.782    200.600    125.030
      0.305   -103.531    -62.777    -94.969      0.926    200.687    125.162
      0.306   -103.530    -62.577    -94.844      1.070    200.775    125.295
      0.307   -103.529    -62.376    -94.719      1.214    200.862    125.428
      0.308   -103.528    -62.175    -94.593      1.359    200.949    125.561
      0.309   -103.526    -61.974    -94.468      1.504    201.036    125.694
      0.310   -103.525    -61.773    -94.342      1.650    201.123    125.828
      0.311   -103.523    -61.572    -94.216      1.796    201.210    125.961
      0.312   -103.521    -61.370    -94.090      1.942    201.297    126.095
      0.313   -103.519    -61.169    -93.964      2.088    201.383    126.229
      0.314   -103.517    -60.968    -93.837      2.236    201.470    126.363
      0.315   -103.515    -60.766    -93.711      2.383    201.557    126.497
      0.316   -103.512    -60.564    -93.585      2.531    201.643    126.632
      0.317   -103.510    -60.363    -93.458      2.679    201.730    126.766
      0.318   -103.507    -60.161    -93.331      2.828    201.817    126.901
      0.319   -103.504    -59.959    -93.204      2.977    201.903    127.036
      0.320   -103.501    -59.757    -93.077      3.126    201.989    127.171
      0.321   -103.498    -59.555    -92.950      3.276    202.076    127.307
      0.322   -103.494    -59.353    -92.822      3.426    202.162    127.442
      0.323   -103.491    -59.151    -92.695      3.576    202.248    127.578
      0.324   -103.487    -58.949    -92.567      3.727    202.334    127.714
      0.325   -103.483    -58.746    -92.439      3.879    202.420    127.850
      0.326   -103.479    -58.544    -92.311      4.030    202.506    127.986
      0.327   -103.475    -58.341    -92.183      4.182    202.592    128.122
      0.328   -103.471    -58.139    -92.055      4.335    202.678    128.259
      0.329   -103.467    -57.936    -91.927      4.488    202.764    128.395
      0.330   -103.462    -57.733    -91.798      4.641    202.849    128.532
      0.331   -103.457    -57.530    -91.670      4.795    202.935    128.669
      0.332   -103.453    -57.327    -91.541      4.949    203.021    128.806
      0.333   -103.447    -57.124    -91.412      5.103    203.106    128.944
      0.334   -103.442    -56.921    -91.283      5.258    203.191    129.081
      0.335   -103.437    -56.718    -91.154      5.414    203.277    129.219
      0.336   -103.431    -56.514    -91.025      5.569    203.362    129.357
      0.337   -103.426    -56.311    -90.895      5.726    203.447    129.495
      0.338   -103.420    -56.108    -90.766      5.882    203.532    129.633
      0.339   -103.414    -55.904    -90.636      6.039    203.617    129.772
      0.340   -103.408    -55.700    -90.506      6.197    203.702    129.911
      0.341   -103.402    -55.497    -90.376      6.354    203.787    130.049
      0.342   -103.395    -55.293    -90.246      6.513    203.872    130.188
      0.343   -103.389    -55.089    -90.116      6.671    203.957    130.327
      0.344   -103.382    -54.885    -89.985      6.830    204.041    130.467
      0.345   -103.375    -54.681    -89.855      6.990    204.126    130.606
      0.346   -103.368    -54.477    -89.724      7.150    204.210    130.746
      0.347   -103.361    -54.272    -89.593      7.310    204.294    130.886
      0.348   -103.353    -54.068    -89.462      7.471    204.379    131.026
      0.349   -103.346    -53.864    -89.331      7.632    204.463    131.166
      0.350   -103.338    -53.659    -89.200      7.793    204.547    131.306
      0.351   -103.330    -53.454    -89.069      7.955    204.631    131.447
      0.352   -103.322    -53.250    -88.937      8.118    204.715    131.588
      0.353   -103.314    -53.045    -88.806      8.281    204.798    131.728
      0.354   -103.306    -52.840    -88.674      8.444    204.882    131.870
      0.355   -103.297    -52.635    -88.542      8.608    204.966    132.011
      0.356   -103.288    -52.430    -88.410      8.772    205.049    132.152
      0.357   -103.280    -52.225    -88.278      8.936    205.133    132.294
      0.358   -103.270    -52.020    -88.145      9.101    205.216    132.436
      0.359   -103.261    -51.815    -88.013      9.267    205.299    132.578
      0.360   -103.252    -51.609    -87.880      9.433    205.382    132.720
      0.361   -103.242    -51.404    -87.747      9.599    205.465    132.862
      0.362   -103.233    -51.198    -87.614      9.766    205.548    133.004
      0.363   -103.223    -50.993    -87.481      9.933    205.631    133.147
      0.364   -103.213    -50.787    -87.348     10.101    205.713    133.290
      0.365   -103.203    -50.581    -87.215     10.269    205.796    133.433
      0.366   -103.192    -50.376    -87.081     10.437    205.878    133.576
      0.367   -103.182    -50.170    -86.947     10.606    205.961    133.720
      0.368   -103.171    -49.964    -86.814     10.776    206.043    133.863
      0.369   -103.160    -49.758    -86.680     10.946    206.125    134.007
      0.370   -103.149    -49.551    -86.546     11.116    206.207    134.151
      0.371   -103.138    -49.345    -86.411     11.287    206.289    134.295
      0.372   -103.127    -49.139    -86.277     11.458    206.371    134.439
      0.373   -103.115    -48.932    -86.143     11.630    206.452    134.583
      0.374   -103.103    -48.726    -86.008     11.802    206.534    134.728
      0.375   -103.092    -48.519    -85.873     11.975    206.615    134.873
      0.376   -103.079    -48.313    -85.738     12.148    206.697    135.018
      0.377   -103.067    -48.106    -85.603     12.321    206.778    135.163
      0.378   -103.055    -47.899    -85.468     12.495    206.859    135.308
      0.379   -103.042    -47.692    -85.332     12.670    206.940    135.454
      0.380   -103.029    -47.485    -85.197     12.845    207.021    135.599
      0.381   -103.017    -47.278    -85.061     13.020    207.101    135.745
      0.382   -103.003    -47.071    -84.925     13.196    207.182    135.891
      0.383   -102.990    -46.864    -84.789     13.373    207.262    136.037
      0.384   -102.977    -46.657    -84.653     13.549    207.343    136.184
      0.385   -102.963    -46.449    -84.517     13.727    207.423    136.330
      0.386   -102.949    -46.242    -84.381     13.904    207.503    136.477
      0.387   -102.935    -46.034    -84.244     14.083    207.583    136.624
      0.388   -102.921    -45.827    -84.107     14.261    207.662    136.771
      0.389   -102.907    -45.619    -83.971     14.441    207.742    136.918
      0.390   -102.892    -45.411    -83.834     14.620    207.821    137.066
      0.391   -102.877    -45.203    -83.696     14.800    207.901    137.213
      0.392   -102.863    -44.995    -83.559     14.981    207.980    137.361
      0.393   -102.848    -44.787    -83.422     15.162    208.059    137.509
      0.394   -102.832    -44.579    -83.284     15.344    208.138    137.657
      0.395   -102.817    -44.371    -83.146     15.526    208.217    137.805
      0.396   -102.801    -44.163    -83.009     15.709    208.295    137.954
      0.397   -102.785    -43.954    -82.871     15.892    208.374    138.103
      0.398   -102.769    -43.746    -82.732     16.075    208.452    138.251
      0.399   -102.753    -43.537    -82.594     16.259    208.530    138.400
      0.400   -102.737    -43.329    -82.456     16.444    208.608    138.550
      0.401   -102.720    -43.120    -82.317     16.629    208.686    138.699
      0.402   -102.704    -42.912    -82.178     16.814    208.764    138.849
      0.403   -102.687    -42.703    -82.039     17.000    208.841    138.998
      0.404   -102.670    -42.494    -81.900     17.187    208.919    139.148
      0.405   -102.652    -42.285    -81.761     17.374    208.996    139.298
      0.406   -102.635    -42.076    -81.622     17.562    209.073    139.448
      0.407   -102.617    -41.867    -81.482     17.750    209.150    139.599
      0.408   -102.599    -41.658    -81.342     17.938    209.227    139.749
      0.409   -102.581    -41.448    -81.203     18.127    209.303    139.900
      0.410   -102.563    -41.239    -81.063     18.317    209.380    140.051
      0.411   -102.545    -41.030    -80.922     18.507    209.456    140.202
      0.412   -102.526    -40.820    -80.782     18.698    209.532    140.353
      0.413   -102.507    -40.610    -80.642     18.889    209.608    140.505
      0.414   -102.488    -40.401    -80.501     19.080    209.684    140.657
      0.415   -102.469    -40.191    -80.360     19.272    209.759    140.808
      0.416   -102.450    -39.981    -80.220     19.465    209.835    140.960
      0.417   -102.430    -39.771    -80.079     19.658    209.910    141.112
      0.418   -102.410    -39.561    -79.937     19.852    209.985    141.265
      0.419   -102.391    -39.351    -79.796     20.046    210.060    141.417
      0.420   -102.370    -39.141    -79.654     20.241    210.134    141.570
      0.421   -102.350    -38.931    -79.513     20.436    210.209    141.723
      0.422   -102.330    -38.721    -79.371     20.632    210.283    141.876
      0.423   -102.309    -38.511    -79.229     20.828    210.357    142.029
      0.424   -102.288    -38.300    -79.087     21.025    210.431    142.182
      0.425   -102.267    -38.090    -78.945     21.222    210.505    142.336
