#         t          x          y          z         vx         vy         vz
      6.429     33.642    131.907     31.290     37.341    -26.815     26.674
      6.443     35.937    132.153     31.324     37.274    -26.606     26.479
      6.457     36.268    133.532     32.599     37.575    -26.618     26.170
      6.471     35.908    131.662     31.329     37.206    -26.772     26.196
      6.486     36.573    129.218     31.418     37.206    -27.026     26.223
      6.500     38.025    130.283     33.075     37.572    -26.729     26.073
      6.514     38.574    129.135     32.730     37.319    -26.726     26.145
      6.529     37.773    129.688     33.103     37.322    -26.725     26.210
      6.543     39.182    130.029     34.637     37.397    -26.742     26.208
      6.557     39.823    129.356     34.676     37.472    -26.827     26.159
      6.571     39.215    128.476     33.962     37.417    -26.568     26.018
      6.586     40.864    128.523     34.975     37.037    -26.522     26.196
      6.600     41.990    127.017     36.005     37.066    -26.423     26.132
      6.614     41.282    127.431     36.678     37.222    -26.757     26.107
      6.629     42.016    127.468     35.975     37.237    -26.685     26.231
      6.643     42.682    126.347     36.427     37.307    -26.228     26.413
      6.657     41.430    126.992     37.508     37.383    -26.451     26.208
      6.671     43.001    126.221     37.518     37.308    -26.651     25.743
      6.686     44.806    126.869     38.155     37.151    -26.219     26.070
      6.700     44.285    125.879     38.216     37.204    -26.378     26.345
      6.714     45.932    124.454     39.757     37.031    -26.295     25.910
      6.729     47.640    126.019     38.483     37.270    -26.403     25.993
      6.743     47.542    123.794     39.313     37.000    -26.382     26.090
      6.757     48.496    123.002     40.210     37.217    -26.318     26.039
      6.771     46.487    123.370     39.225     37.258    -26.577     25.986
      6.786     48.588    121.849     40.531     37.343    -26.377     26.235
      6.800     48.800    124.814     41.600     37.171    -26.573     25.861
      6.814     50.517    123.598     41.163     37.221    -26.480     26.222
      6.829     49.139    120.607     41.122     37.163    -26.353     25.777
      6.843     50.201    121.112     41.347     37.284    -26.460     25.677
      6.857     50.909    120.743     40.893     37.228    -26.209     25.811
      6.871     51.740    120.653     43.659     37.184    -26.261     25.738
      6.886     52.100    120.614     42.884     37.288    -26.625     25.842
      6.900     52.043    119.687     44.503     36.955    -25.878     25.712
      6.914     51.778    119.687     43.452     36.834    -26.152     25.780
      6.929     53.776    119.133     43.952     37.145    -26.404     25.808
      6.943     54.277    118.343     44.110     37.219    -26.486     25.848
      6.957     53.467    119.169     45.790     37.254    -26.070     25.904
      6.971     53.116    119.397     44.879     36.999    -26.157     25.953
      6.986     55.936    118.511     45.819     37.004    -26.232     25.618
      7.000     54.574    117.378     45.768     37.186    -26.009     25.856
      7.014     57.777    116.909     47.340     37.394    -26.188     25.952
      7.029     57.400    115.001     45.940     37.064    -26.016     25.910
      7.043     57.081    114.740     46.733     36.701    -26.323     25.693
      7.057     56.627    116.376     49.879     36.871    -25.759     25.885
      7.071     58.261    116.100     46.765     36.996    -26.169     26.056
      7.086     58.441    115.588     49.128     36.931    -26.036     25.684
      7.100     58.279    114.605     48.174     37.207    -25.834     25.981
      7.114     61.046    115.710     49.532     37.218    -25.913     25.998
      7.129     60.612    112.596     49.814     37.038    -26.037     25.913
      7.143     61.299    113.189     49.271     36.949    -26.005     26.024
      7.157     61.015    113.542     51.151     37.153    -25.921     26.000
      7.171     62.422    114.309     51.492     37.089    -26.015     25.770
      7.186     62.365    112.439     50.161     36.859    -25.706     25.792
      7.200     64.674    111.395     51.637     37.059    -25.892     25.682
      7.214     62.914    112.328     52.018     37.146    -25.852     25.944
      7.229     66.758    111.468     51.444     36.644    -26.111     25.624
      7.243     64.594    112.426     51.521     37.096    -25.510     25.676
      7.257     65.075    111.878     52.248     36.634    -25.587     26.086
      7.271     65.278    112.091     53.389     36.889    -25.997     25.877
      7.286     66.644    108.877     52.598     36.683    -26.043     25.753
      7.300     67.584    111.466     53.431     36.896    -25.843     25.934
      7.314     66.986    109.366     54.418     36.870    -25.638     25.560
      7.329     67.254    109.059     56.234     36.811    -25.644     25.774
      7.343     70.457    108.321     55.337     36.684    -25.781     25.676
      7.357     68.455    108.000     55.745     36.750    -25.809     25.762
      7.371     68.887    109.358     54.129     36.924    -25.533     25.525
      7.386     70.046    107.471     57.607     36.738    -25.806     25.357
      7.400     70.778    106.584     55.776     36.640    -25.602     25.481
      7.414     70.952    106.083     56.030     36.724    -25.629     25.763
      7.429     73.899    104.670     57.004     36.886    -25.688     25.810
      7.443     72.757    107.711     55.995     36.760    -25.382     25.402
      7.457     72.916    105.022     56.443     36.794    -25.273     25.580
      7.471     73.049    104.644     57.636     36.659    -25.580     25.435
      7.486     74.524    105.055     59.939     36.548    -25.528     25.620
      7.500     73.779    105.784     58.646     36.819    -25.294     25.755
      7.514     74.534    105.465     59.537     36.744    -25.585     25.579
      7.529     76.045    102.950     59.407     36.527    -25.386     25.531
      7.543     75.499    101.996     60.736     36.951    -25.492     25.428
      7.557     76.938    104.001     61.184     36.541    -25.412     25.374
      7.571     78.275    101.959     60.851     36.482    -25.362     25.451
      7.586     78.654    102.807     61.500     36.421    -25.120     25.406
      7.600     78.225    101.723     61.660     36.393    -25.273     25.319
      7.614     77.076    102.795     62.621     36.445    -25.354     25.318
      7.629     78.530    101.187     60.872     36.306    -25.678     25.057
      7.643     80.290    102.292     63.371     36.461    -25.516     25.522
      7.657     80.408    101.546     63.961     36.303    -25.519     25.189
      7.671     81.565    100.645     63.696     36.685    -25.566     25.443
      7.686     81.903     99.960     62.762     36.404    -25.216     25.497
      7.700     82.095     99.536     62.732     36.194    -25.323     25.462
      7.714     82.387     99.403     64.752     36.602    -25.353     25.413
      7.729     83.962     99.022     66.692     36.281    -25.227     25.430
      7.743     82.638     95.508     64.704     36.150    -25.147     25.485
      7.757     82.712     97.576     65.741     36.083    -25.336     25.384
      7.771     85.032     98.455     65.915     36.332    -25.290     25.251
      7.786     84.410     96.742     64.592     36.542    -25.259     25.454
      7.800     84.869     96.076     64.478     36.276    -25.419     25.064
      7.814     86.274     96.191     67.782     36.291    -25.305     25.291
      7.829     86.216     95.078     67.247     36.118    -25.418     25.121
      7.843     86.935     96.324     66.839     36.268    -25.018     25.020
      7.857     86.719     96.047     67.636     36.296    -25.149     25.394
      7.871     89.888     94.164     67.455     36.308    -25.233     25.078
      7.886     90.302     93.241     68.916     36.105    -25.121     25.099
      7.900     88.727     94.586     69.670     36.044    -25.015     24.935
      7.914     89.679     93.423     67.658     36.343    -24.887     25.128
      7.929     89.101     94.713     71.110     35.925    -25.081     25.209
      7.943     89.318     92.297     70.890     35.792    -25.052     25.206
      7.957     90.593     93.156     70.035     36.035    -25.067     25.167
      7.971     91.289     93.529     70.956     36.036    -25.100     24.770
      7.986     91.813     92.151     70.703     36.076    -25.170     25.276
      8.000     93.497     91.910     71.477     36.263    -25.102     24.927
      8.014     92.350     93.180     71.012     35.765    -24.900     24.851
      8.029     94.730     91.719     72.033     35.739    -25.043     24.768
      8.043     94.874     90.674     73.640     36.049    -25.387     24.803
      8.057     93.935     89.848     73.838     35.958    -25.062     24.830
      8.071     94.217     87.936     72.261     35.697    -24.966     24.839
      8.086     94.234     90.522     73.901     35.868    -25.192     25.117
      8.100     96.643     91.221     73.034     35.827    -25.248     24.898
      8.114     96.623     88.397     74.450     36.198    -24.840     25.073
      8.129     97.656     88.332     75.592     35.741    -24.677     24.971
      8.143     98.934     88.412     76.538     35.684    -24.976     24.825
      8.157     98.111     88.009     75.297     35.456    -25.068     24.579
      8.171     99.575     86.960     75.264     35.944    -24.987     25.056
      8.186     98.886     87.201     76.443     35.688    -24.814     24.885
      8.200    101.471     86.839     75.297     35.706    -24.765     25.111
      8.214     99.672     85.307     76.015     35.588    -25.006     25.075
      8.229    100.345     85.383     75.802     35.598    -24.775     24.714
      8.243    100.184     87.364     78.217     35.555    -24.874     24.756
      8.257    102.178     84.127     77.953     35.624    -25.123     24.795
      8.271    102.182     85.825     77.373     35.369    -25.173     25.025
      8.286    104.421     85.968     78.121     35.697    -24.747     24.844
      8.300    102.863     82.559     78.014     35.571    -24.790     24.984
      8.314    103.116     84.397     79.550     35.606    -24.996     24.923
      8.329    104.525     82.970     79.753     35.736    -25.147     24.917
      8.343    104.111     83.693     79.884     35.298    -25.097     24.856
      8.357    105.878     83.233     80.024     35.549    -24.910     24.937
      8.371    105.197     82.384     80.167     35.585    -25.100     24.926
      8.386    106.395     82.858     79.271     35.471    -25.076     24.960
      8.400    105.713     81.293     80.506     35.387    -24.914     24.905
      8.414    107.002     82.680     82.316     35.454    -24.628     25.205
      8.429    107.409     81.438     83.461     35.363    -24.752     25.106
      8.443    109.708     80.106     81.114     35.165    -24.647     24.994
      8.457    108.059     80.854     82.733     35.206    -24.868     25.080
      8.471    110.076     79.490     83.330     35.085    -25.063     24.937
      8.486    109.386     80.123     84.142     35.103    -24.722     24.801
      8.500    110.729     81.291     84.127     35.249    -24.863     24.795
      8.514    111.306     78.487     83.944     35.539    -24.959     24.874
      8.529    112.491     79.185     83.987     35.189    -24.649     24.789
      8.543    111.079     79.887     84.856     35.181    -24.578     25.251
      8.557    111.435     77.490     84.188     35.311    -24.835     25.080
      8.571    113.123     77.692     84.621     35.161    -24.926     24.863
      8.586    114.162     77.686     85.444     35.332    -24.759     25.255
      8.600    114.911     76.425     85.585     35.233    -24.426     25.300
      8.614    114.755     76.489     87.191     35.212    -24.844     25.066
      8.629    115.589     76.506     87.902     35.408    -24.577     25.052
      8.643    115.557     76.655     87.780     34.837    -24.731     24.987
      8.657    116.976     76.465     86.553     35.123    -24.838     25.174
      8.671    117.713     74.997     87.670     35.011    -24.448     25.270
      8.686    116.903     75.016     89.192     35.031    -24.693     25.308
      8.700    116.545     73.742     88.594     34.967    -24.694     25.175
      8.714    118.850     74.559     88.480     35.083    -24.602     25.338
      8.729    117.066     73.801     89.948     35.076    -24.702     25.129
      8.743    118.836     72.563     88.988     34.709    -24.457     25.115
      8.757    120.032     75.227     89.188     34.972    -24.689     25.306
      8.771    119.576     71.987     91.372     34.959    -24.656     25.242
      8.786    120.371     72.619     90.578     34.844    -24.652     25.022
      8.800    121.648     71.572     90.127     34.781    -24.541     25.384
      8.814    122.440     71.368     92.971     34.572    -24.655     25.214
      8.829    122.340     70.729     92.447     34.682    -24.998     25.264
      8.843    123.273     72.270     92.108     34.916    -24.685     25.279
      8.857    123.379     71.741     93.234     34.963    -24.737     25.397
      8.871    122.540     69.556     93.693     34.669    -24.818     25.222
      8.886    124.801     70.416     92.277     34.656    -24.645     25.313
      8.900    124.527     70.141     93.155     34.702    -24.699     25.316
      8.914    125.746     69.175     93.144     34.763    -24.772     25.221
      8.929    124.995     68.224     93.004     34.584    -24.958     25.443
      8.943    125.489     68.953     96.118     34.496    -24.590     25.477
      8.957    125.601     67.973     95.342     34.614    -24.870     25.128
      8.971    129.212     67.879     96.119     34.532    -24.859     25.341
      8.986    126.206     67.894     96.838     34.510    -24.765     25.238
      9.000    128.715     68.145     97.151     34.350    -24.809     25.231
      9.014    129.598     65.539     96.430     34.565    -24.720     25.304
      9.029    127.656     66.845     96.958     34.501    -24.750     25.542
      9.043    129.411     63.811     98.179     34.695    -24.752     25.413
      9.057    129.251     65.489     98.196     34.352    -24.592     25.426
      9.071    129.908     64.351     97.754     34.367    -24.557     25.487
      9.086    130.081     66.151     97.779     34.447    -24.461     25.489
      9.100    131.468     63.847     98.681     34.465    -24.604     25.314
      9.114    132.587     64.359     99.850     34.412    -24.787     25.369
      9.129    133.709     63.335    100.091     34.431    -24.620     25.395
      9.143    132.293     64.072    100.841     34.594    -24.596     25.560
      9.157    133.675     64.030    100.011     34.497    -24.684     25.288
      9.171    134.855     61.453     99.704     34.688    -24.769     25.485
      9.186    134.839     62.678    101.811     34.030    -24.587     25.274
      9.200    134.512     62.833    101.717     34.107    -24.635     25.444
      9.214    134.328     62.764    100.122     34.298    -24.533     25.704
      9.229    134.270     61.731    100.886     34.241    -24.567     25.194
      9.243    137.409     61.428    103.448     33.885    -24.863     25.136
      9.257    137.533     60.937    103.098     34.218    -24.414     25.658
      9.271    137.798     62.022    104.840     33.878    -24.739     25.435
      9.286    136.529     59.508    104.586     34.290    -24.574     25.697
      9.300    138.667     59.424    102.977     34.195    -24.577     25.219
      9.314    137.951     57.485    105.559     34.197    -24.607     25.366
      9.329    139.222     59.384    105.361     34.291    -24.476     25.598
      9.343    140.680     58.530    105.792     33.768    -24.687     25.514
      9.357    139.813     58.749    104.703     34.050    -24.236     25.550
      9.371    140.607     58.307    105.363     33.786    -24.511     25.350
      9.386    141.465     57.775    107.045     34.056    -24.737     25.419
      9.400    140.572     57.893    105.966     33.796    -24.490     25.647
      9.414    141.298     58.090    104.757     33.900    -24.876     25.500
      9.429    142.301     56.259    108.095     33.721    -24.635     25.585
      9.443    142.893     56.473    106.873     34.190    -24.686     25.528
      9.457    146.043     56.485    109.053     34.003    -24.539     25.492
      9.471    145.206     56.169    107.980     33.934    -24.515     25.349
      9.486    144.858     56.059    107.998     33.939    -24.655     25.455
      9.500    143.999     55.644    110.038     33.639    -24.332     25.456
      9.514    145.911     54.042    109.318     34.077    -24.393     25.675
      9.529    146.140     54.151    109.528     33.942    -24.441     25.437
      9.543    144.705     54.039    109.417     33.760    -24.664     25.697
      9.557    147.006     54.139    108.412     33.721    -24.261     25.525
      9.571    148.169     52.349    111.948     33.863    -24.426     25.575
      9.586    148.451     53.347    109.557     33.860    -24.379     25.689
      9.600    147.057     51.545    110.851     33.682    -24.199     25.756
      9.614    148.512     50.703    112.072     33.898    -24.415     25.732
      9.629    149.840     51.829    111.426     33.900    -24.010     25.495
      9.643    149.268     51.263    113.532     33.717    -24.313     25.716
      9.657    150.217     50.745    113.735     33.849    -24.467     25.434
      9.671    150.457     52.482    113.650     33.716    -24.348     25.557
      9.686    152.472     50.958    114.376     33.660    -24.334     25.627
      9.700    151.078     49.822    114.929     33.713    -24.241     25.515
      9.714    150.810     50.703    114.132     33.570    -24.490     25.497
      9.729    152.670     48.715    114.273     33.545    -24.348     25.778
      9.743    153.408     49.011    114.541     33.678    -24.666     25.741
      9.757    153.963     48.949    116.355     33.518    -24.151     25.615
      9.771    152.869     45.438    116.683     33.678    -24.247     25.704
      9.786    152.106     48.763    116.584     33.545    -24.022     25.768
      9.800    154.462     47.136    116.185     33.513    -24.148     25.343
      9.814    154.751     47.875    116.600     33.557    -24.080     25.527
      9.829    156.651     46.192    116.562     33.577    -23.969     25.650
      9.843    157.914     46.180    118.720     33.589    -24.105     25.655
      9.857    158.155     45.666    117.421     33.246    -24.074     25.396
      9.871    157.881     45.544    115.930     33.622    -24.181     25.376
      9.886    158.832     46.669    120.247     33.850    -24.623     25.762
      9.900    159.614     43.002    119.364     33.116    -24.167     25.364
      9.914    158.351     45.363    119.836     33.556    -23.928     25.491
      9.929    160.429     44.724    120.956     33.471    -24.280     25.893
      9.943    158.808     44.345    119.815     33.599    -24.232     25.637
      9.957    161.607     43.660    121.725     33.309    -24.197     25.733
      9.971    161.053     43.121    122.077     33.281    -23.900     25.377
      9.986    160.764     40.202    121.417     33.147    -23.876     25.736
     10.000    161.188     43.951    121.845     33.366    -24.047     25.497
     10.014    161.831     42.165    122.322     33.261    -23.636     25.715
     10.029    163.389     40.768    121.981     33.204    -23.731     25.576
     10.043    162.988     41.962    122.941     33.387    -23.880     25.722
     10.057    163.757     43.936    123.655     33.643    -23.917     25.956
     10.071    163.036     41.610    122.130     33.166    -23.794     25.603
     10.086    165.859     40.120    124.113     33.384    -23.773     25.555
     10.100    165.190     40.499    123.901     33.142    -23.720     26.003
     10.114    166.935     38.594    124.420     33.453    -23.858     25.544
     10.129    165.852     40.434    126.373     33.128    -24.061     25.710
     10.143    165.885     38.461    125.880     33.245    -23.752     25.636
     10.157    167.107     39.492    126.626     33.204    -24.004     25.762
     10.171    168.114     39.905    126.498     33.479    -23.830     25.723
     10.186    168.444     39.298    127.393     33.210    -23.766     25.931
     10.200    167.178     36.915    126.218     33.315    -23.647     25.973
     10.214    168.685     38.297    127.625     33.283    -23.798     25.930
     10.229    170.043     36.233    128.691     33.055    -23.710     25.694
     10.243    169.864     36.846    128.767     33.320    -23.614     25.946
     10.257    171.057     35.012    126.533     33.629    -23.821     25.945
     10.271    172.076     35.118    127.375     33.314    -23.718     25.768
     10.286    172.380     36.054    127.845     32.966    -24.012     25.951
     10.300    171.617     35.023    129.520     32.806    -23.824     25.840
     10.314    172.352     33.257    130.448     32.861    -23.540     25.776
     10.329    173.031     35.797    130.798     33.213    -23.809     26.052
     10.343    173.221     34.912    130.858     33.054    -23.790     26.171
     10.357    173.436     34.534    131.276     33.233    -23.440     25.887
     10.371    175.091     33.812    131.819     33.128    -23.750     26.040
     10.386    173.054     35.412    130.474     33.193    -23.652     25.859
     10.400    175.310     32.168    132.708     32.948    -23.798     26.147
     10.414    175.793     34.487    132.803     32.878    -23.800     25.849
     10.429    177.487     33.415    132.966     33.013    -23.837     25.926
     10.443    177.725     32.688    131.158     32.955    -23.652     26.022
     10.457    176.326     32.476    135.622     32.986    -23.618     26.201
     10.471    177.944     30.821    134.407     32.946    -23.410     25.825
     10.486    176.904     31.829    134.607     32.954    -23.803     25.867
     10.500    178.380     29.817    135.054     33.017    -23.683     25.847
     10.514    177.363     30.636    135.660     33.139    -23.638     26.144
     10.529    180.809     30.860    135.976     32.778    -23.692     25.948
     10.543    179.700     30.787    133.415     32.926    -23.453     26.047
     10.557    178.191     30.937    135.306     32.864    -23.483     26.075
     10.571    181.784     29.406    135.000     32.807    -23.433     25.986
     10.586    181.076     28.053    135.434     32.834    -23.644     25.854
     10.600    180.927     28.530    136.486     32.785    -23.536     25.977
     10.614    181.971     28.346    139.497     33.026    -23.601     26.056
     10.629    180.980     27.974    138.313     32.662    -23.659     25.846
     10.643    182.899     26.496    139.842     32.827    -23.793     25.726
     10.657    182.230     27.405    139.373     32.811    -23.580     26.301
     10.671    183.584     27.268    138.985     32.934    -23.537     25.989
     10.686    185.615     25.548    140.739     32.970    -23.334     26.147
     10.700    183.376     25.983    141.059     33.035    -23.730     26.308
     10.714    185.180     24.070    139.454     32.804    -23.805     25.911
     10.729    187.241     24.542    139.582     33.008    -23.428     26.151
     10.743    188.630     25.010    139.715     32.665    -23.446     26.079
     10.757    187.769     24.492    143.043     32.762    -23.541     26.157
     10.771    187.761     25.162    142.143     32.862    -23.337     25.880
     10.786    188.216     24.046    142.818     32.604    -23.572     26.207
     10.800    187.416     23.751    141.804     32.827    -23.531     26.080
     10.814    188.822     22.933    141.582     32.751    -23.588     26.150
     10.829    191.892     23.344    142.242     32.777    -23.683     25.929
     10.843    188.825     21.615    143.123     32.730    -23.361     25.961
     10.857    189.176     24.458    142.724     32.583    -23.269     25.952
     10.871    191.315     20.542    145.402     32.702    -23.462     25.633
     10.886    190.629     22.045    144.549     32.815    -23.340     26.030
     10.900    191.635     20.402    144.513     32.782    -23.384     26.182
     10.914    193.539     20.669    144.687     32.851    -23.768     26.086
     10.929    192.357     20.825    147.089     32.785    -23.518     25.964
     10.943    191.422     21.964    147.545     32.566    -23.425     25.962
     10.957    192.600     20.611    147.260     32.855    -23.367     26.084
     10.971    193.736     19.239    147.849     32.603    -23.337     25.793
     10.986    195.692     19.556    148.264     32.677    -23.333     25.871
     11.000    195.001     20.635    149.283     32.648    -23.319     26.252
     11.014    195.883     19.155    149.327     32.820    -23.569     26.060
     11.029    196.342     19.513    148.160     32.806    -23.664     25.818
     11.043    196.392     19.291    149.247     32.533    -23.461     26.274
     11.057    197.189     16.784    148.524     32.596    -23.190     25.907
     11.071    197.308     17.973    149.181     32.861    -23.383     25.916
     11.086    196.852     18.551    149.690     32.724    -23.188     26.418
     11.100    199.276     15.362    150.066     32.672    -23.426     25.927
     11.114    198.439     16.981    149.863     32.739    -23.226     26.130
     11.129    199.996     17.638    151.104     32.916    -23.672     26.013
     11.143    200.424     15.628    151.879     32.518    -23.673     26.048
     11.157    200.743     16.497    153.756     32.557    -23.282     26.147
     11.171    199.143     13.853    152.204     32.598    -23.167     26.157
     11.186    200.606     13.619    153.185     32.512    -23.347     25.975
     11.200    200.332     13.952    153.532     32.456    -23.276     25.934
     11.214    201.082     15.886    154.274     32.594    -23.035     25.985
     11.229    202.550     13.724    154.522     32.539    -23.323     25.991
     11.243    203.838     13.086    154.700     32.601    -23.389     26.230
     11.257    203.101     15.046    154.624     32.320    -23.358     26.079
     11.271    203.903     13.684    156.088     32.294    -23.542     26.028
     11.286    206.147     11.167    156.190     32.773    -23.253     26.034
     11.300    203.843     12.558    155.548     32.382    -23.199     25.973
     11.314    204.623     12.354    155.941     32.142    -22.987     26.146
     11.329    206.092     13.038    157.127     32.388    -23.274     26.129
     11.343    205.372     10.350    156.042     32.463    -23.230     25.941
     11.357    206.648     11.404    156.096     32.618    -22.951     26.128
     11.371    207.435     10.890    157.890     32.481    -23.234     26.195
     11.386    206.581     10.336    157.706     32.343    -23.253     25.940
     11.400    208.437     11.267    158.612     32.653    -23.080     26.038
     11.414    208.665      9.679    158.765     32.543    -23.413     26.330
     11.429    209.136      8.286    158.815     32.537    -23.165     26.358
     11.443    208.534      8.875    159.586     32.721    -22.906     26.286
