#         t          x          y          z         vx         vy         vz
      7.057     49.020    121.170     39.950     35.920    -32.980     19.040
      7.071     49.540    120.640     40.320     32.990    -34.470     14.600
      7.086     49.970    120.170     40.600     34.070    -33.940     14.700
      7.100     50.480    119.650     40.950     34.700    -32.700     15.740
      7.114     50.930    119.170     41.270     34.610    -31.070     15.370
      7.129     51.460    118.690     41.630     34.300    -31.040     14.690
      7.143     51.940    118.250     41.890     33.860    -30.170     15.650
      7.157     52.450    117.800     42.260     34.400    -28.790     16.640
      7.171     52.970    117.380     42.610     33.810    -28.760     14.920
      7.186     53.400    116.950     42.910     34.880    -28.000     15.640
      7.200     53.970    116.510     43.290     34.830    -28.040     15.040
      7.214     54.460    116.100     43.610     34.500    -27.680     14.520
      7.229     55.010    115.680     43.930     34.730    -26.650     15.640
      7.243     55.490    115.270     44.290     36.250    -26.070     17.330
      7.257     56.050    114.950     44.600     36.420    -26.110     17.530
      7.271     56.540    114.570     44.960     35.910    -27.490     15.160
      7.286     57.100    114.160     45.270     35.500    -27.840     15.460
      7.300     57.560    113.790     45.580     36.410    -26.700     17.470
      7.314     58.120    113.420     45.920     36.180    -25.230     18.780
      7.329     58.610    113.070     46.210     35.860    -25.160     19.630
      7.343     59.180    112.720     46.580     36.580    -24.220     20.910
      7.357     59.720    112.360     46.950     36.470    -22.940     21.290
      7.371     60.210    112.030     47.250     35.110    -23.530     19.460
      7.386     60.630    111.700     47.530     33.640    -23.490     19.270
      7.400     61.120    111.360     47.890     33.570    -22.950     19.040
      7.414     61.740    111.070     48.190     34.830    -23.260     19.170
      7.429     62.230    110.720     48.510     34.800    -23.450     19.810
      7.443     62.760    110.390     48.810     35.450    -23.830     19.890
      7.457     63.270    110.100     49.120     36.200    -23.250     20.880
      7.471     63.770    109.740     49.440     36.770    -23.400     19.860
      7.486     64.320    109.420     49.730     36.870    -23.570     19.820
      7.500     64.820    109.090     50.020     36.470    -23.300     22.050
      7.514     65.400    108.780     50.370     35.760    -23.270     22.590
      7.529     65.900    108.460     50.680     35.780    -21.600     23.130
      7.543     66.460    108.160     51.000     35.870    -22.360     22.810
      7.557     66.960    107.870     51.350     35.690    -21.630     22.770
      7.571     67.520    107.550     51.670     35.960    -20.720     23.670
      7.586     68.030    107.270     51.990     36.600    -19.940     24.160
      7.600     68.530    106.980     52.270     36.910    -19.320     24.150
      7.614     69.150    106.720     52.580     37.280    -19.380     24.090
      7.629     69.660    106.390     52.890     35.890    -21.050     21.780
      7.643     70.190    106.130     53.190     35.110    -20.490     21.520
      7.657     70.680    105.810     53.500     35.020    -20.660     22.300
      7.671     71.290    105.520     53.740     33.890    -21.830     22.490
      7.686     71.760    105.170     54.040     33.170    -22.330     22.720
      7.700     72.260    104.880     54.330     32.430    -20.860     21.920
      7.714     72.830    104.600     54.620     31.960    -20.140     21.730
      7.729     73.380    104.330     54.920     30.650    -19.520     20.690
      7.743     73.860    104.040     55.190     30.180    -19.420     19.980
      7.757     74.370    103.760     55.500     32.070    -18.350     21.240
      7.771     74.890    103.490     55.780     33.050    -18.080     21.610
      7.786     75.460    103.200     56.080     32.600    -17.630     21.040
      7.800     75.940    102.940     56.300     33.270    -16.980     21.720
      7.814     76.500    102.690     56.640     32.950    -16.230     22.040
      7.829     77.030    102.380     56.930     31.780    -17.800     21.620
      7.843     77.630    102.180     57.260     31.030    -18.580     19.810
      7.857     78.110    101.890     57.540     30.950    -19.880     19.020
      7.871     78.640    101.580     57.840     32.000    -19.670     18.950
      7.886     79.160    101.310     58.130     31.850    -19.120     18.140
      7.900     79.720    101.090     58.430     32.390    -18.320     18.090
      7.914     80.250    100.820     58.710     32.190    -17.980     17.870
      7.929     80.750    100.550     59.020     32.610    -19.470     17.580
      7.943     81.230    100.260     59.300     33.110    -19.760     16.570
      7.957     81.820     99.980     59.640     33.630    -19.220     18.450
      7.971     82.360     99.710     60.020     35.230    -19.310     19.940
      7.986     82.880     99.410     60.330     34.440    -18.910     20.160
      8.000     83.390     99.170     60.630     34.730    -18.310     20.600
      8.014     83.880     98.910     60.990     34.720    -17.630     20.610
      8.029     84.410     98.610     61.350     34.430    -17.550     21.760
      8.043     84.880     98.340     61.730     34.640    -17.740     22.080
      8.057     85.380     98.070     62.110     34.660    -18.010     21.820
      8.071     85.880     97.810     62.470     34.310    -18.790     23.280
      8.086     86.350     97.550     62.850     35.550    -17.460     24.350
      8.100     86.770     97.300     63.160     35.180    -16.830     25.410
      8.114     87.280     97.060     63.590     35.320    -16.040     26.080
      8.129     87.760     96.800     63.920     34.700    -15.860     25.920
      8.143     88.140     96.540     64.360     34.290    -15.210     25.340
      8.157     88.650     96.330     64.730     34.160    -14.680     25.510
      8.171     89.130     96.090     65.110     33.700    -14.850     26.270
      8.186     89.530     95.860     65.490     34.530    -14.600     26.770
      8.200     90.000     95.630     65.850     34.020    -15.140     27.300
      8.214     90.460     95.370     66.280     33.790    -16.100     27.520
      8.229     90.920     95.110     66.670     34.760    -17.230     26.460
      8.243     91.320     94.860     67.020     35.140    -17.430     26.880
      8.257     91.810     94.630     67.370     33.750    -18.860     27.580
      8.271     92.210     94.350     67.750     34.440    -19.180     29.200
      8.286     92.660     94.050     68.180     35.040    -19.090     30.840
      8.300     93.120     93.790     68.560     35.240    -18.500     31.510
      8.314     93.570     93.550     68.990     35.420    -19.430     33.570
      8.329     94.030     93.260     69.440     35.780    -19.470     34.030
      8.343     94.500     92.970     69.840     36.090    -19.860     33.910
      8.357     94.960     92.670     70.250     37.100    -19.700     35.100
      8.371     95.410     92.380     70.730     36.870    -21.300     34.820
      8.386     95.910     92.110     71.080     36.630    -22.260     33.800
      8.400     96.410     91.780     71.520     36.790    -22.090     33.350
      8.414     96.900     91.460     71.940     36.960    -23.220     32.340
      8.429     97.390     91.140     72.340     35.590    -24.170     32.160
      8.443     97.870     90.800     72.740     35.230    -25.370     32.690
      8.457     98.350     90.400     73.120     35.070    -25.970     32.190
      8.471     98.820     90.060     73.480     35.010    -25.580     32.940
      8.486     99.350     89.700     73.930     35.770    -26.160     32.600
      8.500     99.860     89.340     74.320     35.300    -26.860     31.510
      8.514    100.360     88.920     74.700     35.740    -27.680     31.220
      8.529    100.850     88.550     75.080     36.880    -28.020     30.740
      8.543    101.400     88.180     75.490     37.040    -27.860     30.780
      8.557    101.960     87.790     75.900     37.550    -27.680     31.220
      8.571    102.490     87.400     76.270     36.560    -28.470     29.360
      8.586    103.040     87.020     76.680     35.810    -28.840     27.690
      8.600    103.500     86.610     77.000     35.000    -30.760     26.180
      8.614    104.060     86.190     77.430     34.860    -31.120     25.280
      8.629    104.580     85.730     77.760     33.520    -32.220     24.820
      8.643    105.070     85.340     78.180     31.970    -33.040     24.270
      8.657    105.580     84.920     78.530     31.490    -32.700     24.480
      8.671    106.060     84.500     78.910     29.830    -32.800     24.970
      8.686    106.510     84.060     79.240     29.780    -31.980     24.590
      8.700    106.970     83.650     79.650     29.480    -31.240     24.580
      8.714    107.470     83.230     80.050     30.350    -30.930     24.060
      8.729    107.900     82.870     80.380     30.860    -29.750     23.930
      8.743    108.360     82.440     80.770     31.810    -28.850     24.270
      8.757    108.870     82.060     81.110     33.340    -27.860     24.460
      8.771    109.340     81.680     81.580     33.460    -27.490     24.200
      8.786    109.810     81.290     81.930     33.070    -27.390     24.330
      8.800    110.340     80.910     82.300     33.960    -27.740     22.940
      8.814    110.770     80.530     82.680     34.060    -27.550     21.790
      8.829    111.270     80.160     82.960     33.420    -27.950     20.960
      8.843    111.700     79.770     83.350     32.920    -28.180     21.260
      8.857    112.170     79.380     83.730     32.740    -28.230     21.330
      8.871    112.570     78.980     84.010     31.950    -28.570     20.500
      8.886    113.070     78.580     84.430     31.840    -27.840     20.090
      8.900    113.470     78.170     84.690     30.550    -27.980     18.900
      8.914    113.910     77.790     85.070     30.820    -27.600     18.120
      8.929    114.340     77.380     85.360     30.700    -26.890     18.630
      8.943    114.760     76.990     85.680     30.680    -27.370     19.150
      8.957    115.210     76.590     85.990     31.740    -26.430     19.030
      8.971    115.640     76.180     86.350     32.090    -25.880     19.400
      8.986    116.050     75.800     86.660     30.920    -26.740     19.570
      9.000    116.480     75.380     87.020     30.790    -26.450     19.990
      9.014    116.880     74.990     87.360     31.850    -26.650     20.300
      9.029    117.300     74.560     87.640     30.960    -26.050     20.470
      9.043    117.720     74.160     87.980     30.320    -26.660     20.670
      9.057    118.150     73.760     88.320     30.170    -25.490     21.020
      9.071    118.560     73.370     88.680     29.720    -25.170     20.900
      9.086    118.940     72.960     89.000     29.210    -24.500     21.630
      9.100    119.340     72.520     89.350     28.620    -23.740     20.480
      9.114    119.710     72.120     89.660     29.310    -24.360     20.520
      9.129    120.110     71.750     89.980     29.440    -24.500     20.300
      9.143    120.460     71.340     90.270     30.650    -24.660     20.420
      9.157    120.910     70.940     90.640     30.980    -24.590     21.720
      9.171    121.310     70.550     90.940     31.160    -25.110     20.850
      9.186    121.670     70.130     91.310     30.650    -24.260     19.800
      9.200    122.090     69.710     91.600     30.800    -23.840     19.570
      9.214    122.460     69.340     91.910     30.680    -24.460     18.890
      9.229    122.870     68.940     92.200     30.090    -25.000     18.810
      9.243    123.270     68.530     92.460     30.440    -25.500     19.110
      9.257    123.660     68.120     92.750     30.140    -25.110     18.230
      9.271    124.050     67.760     93.000     30.680    -24.730     18.960
      9.286    124.430     67.340     93.240     30.980    -26.080     19.660
      9.300    124.840     66.950     93.550     30.440    -25.230     20.260
      9.314    125.220     66.580     93.900     31.480    -24.810     21.170
      9.329    125.650     66.190     94.120     31.210    -25.090     21.260
      9.343    126.040     65.830     94.440     31.430    -24.060     21.620
      9.357    126.410     65.450     94.750     30.770    -23.930     22.150
      9.371    126.830     65.110     95.030     29.540    -23.990     21.990
      9.386    127.240     64.730     95.290     29.280    -23.330     22.170
      9.400    127.640     64.390     95.550     28.390    -22.960     22.090
      9.414    128.020     64.040     95.830     28.520    -23.200     21.100
      9.429    128.430     63.700     96.160     27.340    -24.110     21.190
      9.443    128.800     63.360     96.400     27.440    -24.110     20.610
      9.457    129.230     63.020     96.680     26.310    -22.740     20.660
      9.471    129.600     62.730     96.890     26.100    -22.020     20.900
      9.486    129.980     62.400     97.190     25.470    -20.720     20.830
      9.500    130.350     62.120     97.410     25.660    -19.310     22.050
      9.514    130.760     61.840     97.680     25.820    -18.330     22.340
      9.529    131.120     61.560     98.010     25.290    -17.600     22.270
      9.543    131.510     61.290     98.240     26.380    -15.690     22.600
      9.557    131.930     61.020     98.550     25.730    -15.880     22.360
      9.571    132.310     60.760     98.860     25.920    -15.140     22.380
      9.586    132.720     60.560     99.130     26.290    -14.290     22.480
      9.600    133.140     60.340     99.410     27.430    -13.940     22.470
      9.614    133.540     60.100     99.720     27.620    -12.780     23.020
      9.629    133.990     59.920    100.020     27.880    -12.710     23.510
      9.643    134.420     59.710    100.400     28.930    -12.170     23.620
      9.657    134.880     59.550    100.700     29.970    -12.500     23.620
      9.671    135.310     59.310    101.090     30.040    -13.210     24.800
      9.686    135.780     59.120    101.440     30.710    -13.890     24.000
      9.700    136.240     58.950    101.780     30.990    -14.310     24.120
      9.714    136.720     58.730    102.160     30.790    -14.090     23.590
      9.729    137.180     58.580    102.520     30.490    -14.320     24.300
      9.743    137.660     58.380    102.900     30.030    -14.130     24.780
      9.757    138.120     58.210    103.310     30.750    -14.500     24.670
      9.771    138.600     58.010    103.730     31.840    -15.050     25.380
      9.786    139.120     57.850    104.080     31.970    -14.910     24.480
      9.800    139.580     57.670    104.530     32.980    -15.040     24.920
      9.814    140.100     57.480    104.880     33.760    -16.250     25.770
      9.829    140.590     57.260    105.330     34.170    -16.590     25.560
      9.843    141.080     57.100    105.730     34.090    -17.220     25.910
      9.857    141.570     56.890    106.150     34.360    -17.950     26.640
      9.871    142.110     56.690    106.600     33.740    -18.700     27.420
      9.886    142.630     56.520    107.020     33.980    -19.860     28.700
      9.900    143.100     56.320    107.450     34.040    -20.780     29.310
      9.914    143.580     56.100    107.890     34.740    -20.990     30.310
      9.929    144.030     55.870    108.310     34.230    -21.120     29.530
      9.943    144.530     55.640    108.770     34.410    -21.170     30.500
      9.957    145.050     55.400    109.190     34.560    -20.970     30.030
      9.971    145.520     55.200    109.650     34.700    -20.690     30.280
      9.986    145.980     54.950    110.110     35.980    -20.740     30.490
     10.000    146.530     54.780    110.540     36.110    -20.700     31.030
     10.014    147.030     54.520    110.980     35.210    -21.050     31.890
     10.029    147.510     54.300    111.400     35.380    -20.600     32.350
     10.043    148.000     54.050    111.870     35.000    -20.500     32.260
     10.057    148.500     53.850    112.320     34.540    -20.470     32.580
     10.071    149.000     53.590    112.710     34.210    -19.300     32.440
     10.086    149.500     53.370    113.170     34.080    -19.270     32.940
     10.100    150.020     53.130    113.560     34.240    -19.270     31.780
     10.114    150.500     52.840    114.000     33.830    -18.990     33.140
     10.129    151.010     52.610    114.430     33.950    -19.510     32.630
     10.143    151.520     52.310    114.910     32.640    -19.000     33.320
     10.157    152.010     52.060    115.250     32.220    -18.330     32.670
     10.171    152.500     51.830    115.720     32.210    -18.220     32.050
     10.186    153.050     51.540    116.090     32.390    -17.280     32.040
     10.200    153.570     51.270    116.520     33.210    -18.090     31.870
     10.214    154.100     50.980    116.900     33.850    -18.400     31.630
     10.229    154.600     50.680    117.320     34.370    -19.070     31.000
     10.243    155.130     50.370    117.690     33.810    -19.920     30.760
     10.257    155.640     50.070    118.100     33.280    -18.970     30.640
     10.271    156.190     49.750    118.540     33.240    -18.590     30.970
     10.286    156.720     49.450    118.940     34.560    -19.960     30.360
     10.300    157.320     49.080    119.340     34.150    -19.950     29.530
     10.314    157.840     48.800    119.820     34.730    -20.360     28.460
     10.329    158.410     48.410    120.210     35.440    -20.450     28.540
     10.343    158.910     48.130    120.640     36.020    -20.870     29.090
     10.357    159.480     47.780    121.070     35.930    -21.440     28.810
     10.371    160.020     47.400    121.510     35.050    -21.780     28.980
     10.386    160.530     47.080    121.940     35.320    -22.270     28.820
     10.400    161.100     46.730    122.390     34.660    -22.890     29.020
     10.414    161.630     46.370    122.870     34.680    -22.970     27.700
     10.429    162.160     46.040    123.280     34.520    -23.890     27.540
     10.443    162.680     45.640    123.740     33.910    -24.950     27.250
     10.457    163.230     45.260    124.140     34.440    -25.330     26.390
     10.471    163.740     44.870    124.580     32.610    -27.220     25.210
     10.486    164.260     44.510    125.010     32.790    -28.070     25.300
     10.500    164.760     44.110    125.470     32.380    -28.720     24.660
     10.514    165.250     43.700    125.920     31.610    -30.000     23.840
     10.529    165.750     43.290    126.320     31.670    -30.510     22.930
     10.543    166.190     42.880    126.720     32.070    -30.880     22.010
     10.557    166.670     42.480    127.080     31.870    -31.690     20.790
     10.571    167.120     42.020    127.480     31.020    -31.750     19.680
     10.586    167.600     41.660    127.830     31.250    -31.870     19.200
     10.600    168.030     41.200    128.230     30.350    -31.450     19.380
     10.614    168.480     40.820    128.540     31.100    -30.810     19.330
     10.629    168.870     40.430    128.910     30.740    -30.400     19.300
     10.643    169.290     40.020    129.230     30.080    -30.210     19.390
     10.657    169.710     39.630    129.600     29.100    -29.450     19.030
     10.671    170.050     39.210    129.900     29.380    -28.100     19.000
     10.686    170.480     38.890    130.220     29.260    -28.100     18.880
     10.700    170.900     38.500    130.520     29.930    -27.420     17.960
     10.714    171.230     38.110    130.820     30.310    -26.510     18.170
     10.729    171.600     37.730    131.130     29.750    -25.930     17.860
     10.743    171.980     37.380    131.400     29.090    -25.190     17.500
     10.757    172.320     37.030    131.650     28.000    -25.250     17.730
     10.771    172.700     36.670    131.960     27.680    -24.560     18.210
     10.786    173.060     36.270    132.280     27.610    -23.240     18.690
     10.800    173.390     35.950    132.510     26.990    -22.980     18.610
     10.814    173.730     35.620    132.780     27.320    -22.550     18.080
     10.829    174.050     35.250    133.020     27.120    -21.940     18.420
     10.843    174.380     34.900    133.260     26.830    -21.490     18.440
     10.857    174.680     34.530    133.530     26.700    -20.510     18.700
     10.871    175.000     34.230    133.760     27.140    -19.270     18.700
     10.886    175.330     33.950    134.040     26.690    -18.330     19.330
     10.900    175.650     33.630    134.310     27.370    -17.420     19.410
     10.914    175.990     33.300    134.570     27.760    -17.170     21.200
     10.929    176.300     33.000    134.820     27.970    -17.610     22.310
     10.943    176.610     32.710    135.060     28.720    -16.500     23.250
     10.957    176.970     32.410    135.370     28.910    -15.380     23.730
     10.971    177.290     32.110    135.650     29.320    -15.530     24.120
     10.986    177.650     31.830    135.870     30.180    -14.540     24.930
     11.000    178.030     31.580    136.180     30.890    -14.200     24.930
     11.014    178.370     31.350    136.460     30.600    -14.730     24.830
     11.029    178.730     31.090    136.730     30.470    -14.460     24.620
     11.043    179.130     30.830    137.020     30.520    -15.440     24.870
     11.057    179.530     30.540    137.320     30.050    -15.490     25.710
     11.071    179.890     30.270    137.620     30.540    -17.850     26.060
     11.086    180.310     30.030    137.910     29.690    -18.860     26.450
     11.100    180.670     29.740    138.150     29.540    -18.990     26.930
     11.114    181.040     29.470    138.500     29.140    -18.670     27.750
     11.129    181.460     29.210    138.800     29.080    -19.620     28.190
     11.143    181.880     28.900    139.120     28.970    -19.200     28.220
     11.157    182.250     28.640    139.460     29.200    -19.580     28.840
     11.171    182.710     28.350    139.720     28.420    -20.280     28.910
     11.186    183.070     28.100    140.050     29.270    -19.610     29.080
     11.200    183.480     27.790    140.370     28.460    -19.510     29.020
     11.214    183.940     27.510    140.690     29.250    -19.680     29.560
     11.229    184.370     27.300    141.000     29.190    -19.410     29.460
     11.243    184.800     27.060    141.350     29.020    -18.490     29.240
     11.257    185.190     26.760    141.700     28.860    -17.790     29.410
     11.271    185.670     26.530    142.040     28.470    -17.690     28.510
     11.286    186.120     26.290    142.330     28.680    -17.790     27.590
     11.300    186.560     26.010    142.670     29.110    -18.470     27.780
     11.314    187.010     25.790    143.000     29.790    -18.810     27.750
     11.329    187.460     25.540    143.310     30.340    -20.160     27.730
     11.343    187.920     25.270    143.720     29.850    -20.250     27.330
     11.357    188.420     25.040    144.050     30.410    -21.500     26.490
     11.371    188.890     24.720    144.400     29.870    -22.640     27.770
     11.386    189.350     24.510    144.690     29.670    -22.300     27.060
     11.400    189.800     24.180    145.080     29.960    -22.150     27.390
     11.414    190.270     23.880    145.430     29.970    -21.980     27.210
     11.429    190.740     23.610    145.830     30.520    -21.890     28.130
     11.443    190.740     23.600    145.810     30.090    -21.890     28.080
