#         t          x          y          z         vx         vy         vz
      0.157   -366.010    599.780   -276.880     75.510    -77.430     52.930
      0.171   -364.930    598.670   -276.160     74.630    -77.130     51.980
      0.186   -363.860    597.590   -275.460     73.740    -78.870     54.390
      0.200   -362.850    596.510   -274.700     75.400    -78.200     52.940
      0.214   -361.730    595.350   -273.910     73.050    -77.660     52.320
      0.229   -360.700    594.330   -273.320     75.540    -77.880     50.360
      0.243   -359.600    593.220   -272.620     74.470    -79.140     51.030
      0.257   -358.590    592.100   -271.870     73.520    -78.250     49.790
      0.271   -357.500    590.940   -271.110     72.960    -78.690     50.670
      0.286   -356.480    589.850   -270.410     71.380    -80.130     50.240
      0.300   -355.430    588.750   -269.800     72.100    -81.880     51.830
      0.314   -354.480    587.610   -269.010     69.670    -78.090     48.630
      0.329   -353.360    586.450   -268.340     72.140    -80.060     49.810
      0.343   -352.380    585.350   -267.660     71.130    -81.170     50.700
      0.357   -351.280    584.140   -266.960     71.880    -82.670     48.370
      0.371   -350.300    583.100   -266.400     70.800    -82.190     49.160
      0.386   -349.200    581.860   -265.690     71.090    -82.370     49.630
      0.400   -348.210    580.690   -264.980     69.300    -82.950     49.590
      0.414   -347.250    579.520   -264.260     67.490    -80.970     47.500
      0.429   -346.160    578.310   -263.620     68.750    -81.690     45.400
      0.443   -345.200    577.100   -262.900     68.650    -82.820     44.980
      0.457   -344.420    576.070   -262.400     67.870    -82.400     44.520
      0.471   -343.470    574.900   -261.780     69.390    -82.460     42.570
      0.486   -342.220    573.520   -260.930     69.050    -83.200     45.430
      0.500   -341.290    572.340   -260.260     67.090    -82.730     43.790
      0.514   -340.270    571.120   -259.600     67.630    -83.640     46.080
      0.529   -339.300    569.850   -258.840     67.180    -83.730     46.090
      0.543   -338.330    568.710   -258.300     66.970    -83.780     44.810
      0.557   -337.450    567.480   -257.540     67.380    -83.500     44.140
      0.571   -336.530    566.220   -256.780     65.060    -82.210     44.290
      0.586   -335.580    565.050   -256.170     66.260    -83.200     44.150
      0.600   -334.730    563.790   -255.390     65.220    -83.190     45.110
      0.614   -333.700    562.620   -254.880     64.730    -83.500     45.710
      0.629   -332.840    561.390   -254.140     63.630    -83.220     44.810
      0.643   -331.960    560.220   -253.510     63.830    -84.020     44.620
      0.657   -331.060    558.990   -252.840     61.440    -82.880     43.700
      0.671   -330.260    557.860   -252.240     61.650    -82.150     42.080
      0.686   -329.400    556.650   -251.570     61.100    -82.040     43.100
      0.700   -328.620    555.530   -251.000     59.470    -82.670     43.850
      0.714   -327.760    554.330   -250.350     57.480    -82.540     43.830
      0.729   -327.000    553.160   -249.680     55.610    -82.130     44.410
      0.743   -326.260    552.010   -249.040     55.600    -80.790     42.500
      0.757   -325.450    550.920   -248.550     54.930    -81.630     43.190
      0.771   -324.640    549.740   -247.920     54.560    -80.220     41.500
      0.786   -323.830    548.530   -247.260     52.420    -80.620     43.660
      0.800   -323.340    547.640   -246.860     51.670    -79.590     41.230
      0.814   -322.380    546.320   -246.130     48.520    -78.470     41.890
      0.829   -321.610    545.200   -245.590     48.040    -77.620     42.880
      0.843   -321.190    544.210   -245.000     47.650    -74.980     38.920
      0.857   -320.260    543.010   -244.390     46.880    -76.360     41.700
      0.871   -319.520    541.900   -243.800     45.360    -72.580     40.390
      0.886   -318.960    540.890   -243.220     45.090    -72.880     39.690
      0.900   -318.280    539.850   -242.680     47.420    -72.740     38.830
      0.914   -317.520    538.780   -242.150     46.590    -73.590     40.090
      0.929   -316.790    537.690   -241.540     45.490    -72.250     39.650
      0.943   -316.150    536.620   -240.890     45.980    -70.990     40.910
      0.957   -315.540    535.670   -240.350     46.270    -70.400     40.500
      0.971   -314.780    534.550   -239.680     45.450    -71.810     43.090
      0.986   -314.270    533.560   -238.970     45.350    -68.650     42.390
      1.000   -313.620    532.640   -238.460     45.980    -69.910     43.640
      1.014   -312.800    531.540   -237.800     43.310    -68.260     44.820
      1.029   -312.210    530.570   -237.130     42.840    -68.410     44.280
      1.043   -311.680    529.570   -236.390     41.690    -67.140     46.790
      1.057   -311.060    528.640   -235.750     41.250    -67.200     49.090
      1.071   -310.340    527.690   -235.120     42.260    -65.200     48.630
      1.086   -309.690    526.730   -234.430     43.460    -64.040     47.210
      1.100   -309.230    525.840   -233.690     43.810    -64.620     49.950
      1.114   -308.470    524.910   -233.070     46.330    -64.590     50.270
      1.129   -307.710    523.890   -232.290     45.410    -63.860     50.840
      1.143   -307.190    523.020   -231.550     45.350    -62.340     49.020
      1.157   -306.510    522.070   -230.810     43.740    -63.260     50.970
      1.171   -305.790    521.150   -230.140     47.300    -64.500     52.970
      1.186   -305.170    520.260   -229.370     46.700    -64.160     53.480
      1.200   -304.430    519.380   -228.710     48.030    -64.700     55.220
      1.214   -303.960    518.540   -227.880     48.460    -62.770     54.260
      1.229   -303.220    517.620   -227.110     48.270    -62.650     56.070
      1.243   -302.550    516.700   -226.260     47.170    -63.900     56.570
      1.257   -301.860    515.810   -225.480     47.580    -63.430     56.890
      1.271   -301.110    514.880   -224.680     45.940    -62.180     57.420
      1.286   -300.390    514.020   -223.910     47.620    -61.290     58.750
      1.300   -299.770    513.160   -223.070     47.940    -60.680     56.110
      1.314   -299.060    512.330   -222.320     50.900    -61.140     56.950
      1.329   -298.230    511.430   -221.520     49.880    -60.270     58.830
      1.343   -297.550    510.570   -220.660     52.050    -59.640     58.830
      1.357   -296.830    509.680   -219.790     52.390    -61.160     59.600
      1.371   -296.000    508.850   -219.070     52.380    -63.130     60.990
      1.386   -295.480    507.930   -217.970     52.120    -62.050     60.290
      1.400   -294.480    507.080   -217.360     56.580    -63.740     60.850
      1.414   -293.840    506.190   -216.370     54.110    -63.230     62.320
      1.429   -292.960    505.270   -215.520     54.790    -62.490     62.580
      1.443   -292.420    504.410   -214.480     55.630    -62.500     62.730
      1.457   -291.600    503.510   -213.590     56.790    -62.880     63.700
      1.471   -290.540    502.590   -212.840     57.900    -63.880     64.490
      1.486   -289.750    501.710   -211.920     57.660    -61.340     61.970
      1.500   -288.930    500.850   -211.060     59.110    -62.810     62.760
      1.514   -288.110    499.910   -210.100     58.070    -62.470     62.540
      1.529   -287.190    499.040   -209.300     58.570    -62.900     63.950
      1.543   -286.410    498.180   -208.390     60.180    -61.880     63.460
      1.557   -285.540    497.260   -207.460     61.600    -62.910     62.540
      1.571   -284.720    496.350   -206.500     60.440    -63.560     63.420
      1.586   -283.800    495.410   -205.570     62.230    -62.580     63.850
      1.600   -282.880    494.570   -204.770     61.810    -63.320     62.590
      1.614   -281.940    493.570   -203.760     61.720    -64.910     65.790
      1.629   -281.100    492.650   -202.790     62.150    -64.410     65.120
      1.643   -280.220    491.720   -201.830     63.590    -65.110     66.020
      1.657   -279.350    490.760   -200.800     64.040    -64.660     65.700
      1.671   -278.300    489.820   -199.950     66.900    -65.340     65.280
      1.686   -277.420    488.930   -199.010     66.700    -67.390     66.410
      1.700   -276.510    487.930   -197.960     67.210    -66.480     65.320
      1.714   -275.570    487.010   -197.070     69.970    -68.260     66.910
      1.729   -274.600    486.020   -196.050     69.970    -66.950     65.980
      1.743   -273.530    485.040   -195.090     71.400    -68.170     67.970
      1.757   -272.570    484.080   -194.110     71.480    -69.070     66.880
      1.771   -271.520    483.100   -193.190     73.500    -70.500     68.620
      1.786   -270.590    482.120   -192.130     73.800    -69.130     68.160
      1.800   -269.540    481.170   -191.200     75.760    -70.420     68.360
      1.814   -268.600    480.130   -190.070     74.430    -69.970     68.320
      1.829   -267.540    479.180   -189.180     74.730    -69.340     69.570
      1.843   -266.530    478.170   -188.130     75.120    -70.440     68.830
      1.857   -265.430    477.270   -187.320     76.790    -71.910     69.450
      1.871   -264.360    476.210   -186.250     77.510    -70.650     70.930
      1.886   -263.380    475.200   -185.150     77.260    -70.700     71.300
      1.900   -262.270    474.260   -184.260     78.130    -71.730     71.400
      1.914   -261.180    473.230   -183.210     76.640    -70.920     71.450
      1.929   -260.030    472.150   -182.150     77.980    -70.880     71.000
      1.943   -258.980    471.220   -181.270     79.870    -72.760     70.200
      1.957   -257.850    470.180   -180.250     78.060    -71.820     71.270
      1.971   -256.710    469.170   -179.290     79.210    -75.040     71.980
      1.986   -255.620    468.110   -178.240     79.980    -74.090     70.170
      2.000   -254.420    467.030   -177.260     79.310    -73.360     71.510
      2.014   -253.360    466.000   -176.210     79.560    -74.070     71.100
      2.029   -252.270    465.000   -175.270     80.570    -76.070     71.280
      2.043   -251.040    463.840   -174.200     80.790    -76.200     70.680
      2.057   -249.870    462.770   -173.220     81.250    -77.460     72.550
      2.071   -248.720    461.650   -172.150     81.620    -77.830     72.420
      2.086   -247.510    460.550   -171.150     83.510    -78.130     72.030
      2.100   -246.370    459.480   -170.140     84.260    -80.030     72.810
      2.114   -245.150    458.280   -169.020     82.520    -79.510     72.890
      2.129   -243.940    457.170   -168.010     84.460    -79.540     73.080
      2.143   -242.650    456.010   -167.020     84.150    -81.330     75.250
      2.157   -241.420    454.830   -165.940     84.240    -80.680     76.050
      2.171   -240.190    453.720   -164.950     85.930    -81.620     74.850
      2.186   -238.970    452.500   -163.800     86.060    -81.430     74.380
      2.200   -237.730    451.250   -162.640     85.340    -82.030     75.170
      2.214   -236.550    450.150   -161.670     85.620    -81.990     73.420
      2.229   -235.440    449.080   -160.670     86.250    -80.620     72.330
      2.243   -234.090    447.850   -159.630     87.750    -82.250     73.490
      2.257   -232.820    446.620   -158.520     88.550    -82.850     73.800
      2.271   -231.350    445.450   -157.560     89.940    -82.940     72.680
      2.286   -230.240    444.160   -156.330     88.850    -83.390     71.730
      2.300   -229.050    442.970   -155.230     88.220    -84.310     73.210
      2.314   -227.770    441.780   -154.240     91.270    -84.350     71.170
      2.329   -226.510    440.570   -153.160     92.550    -85.690     72.260
      2.343   -225.130    439.290   -152.110     93.190    -86.520     73.720
      2.357   -224.000    438.140   -151.060     92.430    -87.650     71.390
      2.371   -222.650    436.840   -149.990     91.700    -88.990     73.330
      2.386   -221.310    435.570   -148.970     90.660    -89.580     73.300
      2.400   -220.010    434.230   -147.840     89.610    -91.220     74.260
      2.414   -218.780    432.970   -146.780     87.980    -90.990     73.140
      2.429   -217.600    431.700   -145.700     89.700    -91.720     71.340
      2.443   -216.350    430.430   -144.700     88.570    -90.870     71.250
      2.457   -215.020    429.050   -143.570     86.520    -91.880     73.590
      2.471   -213.760    427.780   -142.590     87.560    -92.720     73.370
      2.486   -212.480    426.410   -141.480     90.170    -93.620     72.590
      2.500   -211.170    425.090   -140.460     91.220    -94.650     73.170
      2.514   -209.960    423.770   -139.410     89.960    -93.990     72.620
      2.529   -208.630    422.390   -138.360     91.380    -94.780     72.920
      2.543   -207.370    421.040   -137.270     90.430    -94.990     75.110
      2.557   -205.930    419.680   -136.320     94.110    -97.230     74.220
      2.571   -204.660    418.260   -135.170     92.860    -96.490     73.940
      2.586   -203.370    416.860   -134.080     91.710    -98.050     73.680
      2.600   -202.090    415.540   -133.100     91.830    -97.920     74.290
      2.614   -200.740    414.070   -131.960     92.130    -97.740     73.610
      2.629   -199.440    412.630   -130.830     91.450    -96.570     73.550
      2.643   -198.110    411.240   -129.780     91.240    -96.520     73.550
      2.657   -196.780    409.870   -128.760     92.810    -98.300     74.740
      2.671   -195.440    408.410   -127.620     92.690    -98.230     75.370
      2.686   -194.180    407.080   -126.600     92.370    -96.990     73.620
      2.700   -192.850    405.660   -125.510     93.960    -98.150     74.200
      2.714   -191.410    404.200   -124.480     92.860    -98.860     73.130
      2.729   -190.040    402.790   -123.440     93.870   -100.070     73.610
      2.743   -188.720    401.340   -122.320     95.500   -100.760     75.250
      2.757   -187.420    399.890   -121.190     93.870    -99.580     75.380
      2.771   -186.110    398.440   -120.080     94.940   -100.810     75.310
      2.786   -184.530    396.960   -119.110     94.000   -102.070     77.000
      2.800   -183.300    395.520   -117.950     94.950   -102.330     77.280
      2.814   -181.900    394.090   -116.940     96.030   -102.200     76.590
      2.829   -180.580    392.600   -115.780     96.300   -102.860     75.440
      2.843   -179.140    391.030   -114.620     94.150   -104.310     78.680
      2.857   -177.800    389.600   -113.570     96.490   -104.210     77.360
      2.871   -176.430    388.090   -112.420     94.720   -103.780     78.110
      2.886   -175.030    386.540   -111.260     95.380   -105.920     78.150
      2.900   -173.670    385.040   -110.150     96.590   -105.030     77.580
      2.914   -172.280    383.520   -109.030     96.010   -105.710     77.270
      2.929   -170.880    382.000   -107.940     95.870   -105.770     77.160
      2.943   -169.500    380.450   -106.800     97.000   -106.570     78.080
      2.957   -168.100    378.830   -105.580     97.410   -108.100     78.350
      2.971   -166.620    377.250   -104.470     95.910   -108.720     77.890
      2.986   -165.200    375.710   -103.410     95.970   -110.590     79.870
      3.000   -163.830    374.140   -102.280     96.870   -111.340     79.590
      3.014   -162.460    372.510   -101.070     96.420   -111.780     80.920
      3.029   -160.980    370.790    -99.840     96.970   -114.000     80.690
      3.043   -159.500    369.120    -98.670     96.550   -112.760     81.100
      3.057   -158.200    367.610    -97.570     99.870   -114.080     81.640
      3.071   -156.720    365.920    -96.370     97.670   -112.720     82.890
      3.086   -155.260    364.210    -95.130     99.860   -114.380     83.590
      3.100   -153.780    362.490    -93.870    101.960   -115.020     83.010
      3.114   -152.380    360.910    -92.770    101.810   -115.300     82.500
      3.129   -151.570    359.810    -91.750    105.080   -116.550     78.990
      3.143   -149.330    357.470    -90.380    101.460   -118.950     83.560
      3.157   -147.890    355.840    -89.300    103.330   -120.030     83.620
      3.171   -146.340    354.120    -88.150    104.640   -121.470     84.890
      3.186   -145.000    352.360    -86.790    102.390   -120.310     82.690
      3.200   -143.540    350.520    -85.440    101.580   -121.870     84.440
      3.214   -142.030    348.790    -84.310    102.800   -121.870     83.610
      3.229   -140.530    346.950    -83.040    102.200   -123.340     85.950
      3.243   -139.050    345.270    -81.930    102.940   -124.710     85.880
      3.257   -137.550    343.390    -80.620    102.520   -126.230     87.280
      3.271   -135.990    341.590    -79.460    104.760   -127.310     87.560
      3.286   -134.460    339.750    -78.220    107.240   -130.060     87.430
      3.300   -132.940    337.750    -76.810    106.580   -132.150     89.970
      3.314   -131.410    335.970    -75.670    107.350   -133.320     90.410
      3.329   -130.000    334.140    -74.420    108.370   -132.830     87.910
      3.343   -128.400    332.050    -72.980    109.490   -133.860     88.920
      3.357   -126.760    330.200    -71.870    111.280   -136.180     89.850
      3.371   -125.240    328.290    -70.590    112.610   -137.450     88.390
      3.386   -123.670    326.240    -69.220    112.070   -138.390     88.670
      3.400   -122.060    324.290    -68.010    113.960   -139.220     87.200
      3.414   -120.470    322.230    -66.670    113.640   -142.590     88.680
      3.429   -118.780    320.120    -65.390    113.350   -144.920     88.240
      3.443   -117.200    318.100    -64.150    115.360   -146.860     88.550
      3.457   -115.550    316.010    -62.920    117.180   -149.730     88.410
      3.471   -113.910    313.890    -61.680    117.320   -151.290     88.320
      3.486   -112.230    311.770    -60.550    117.230   -155.670     88.920
      3.500   -110.560    309.510    -59.230    119.240   -158.330     87.470
      3.514   -108.920    307.300    -58.030    117.310   -161.830     88.330
      3.529   -107.200    304.970    -56.780    117.380   -163.670     89.170
      3.543   -105.500    302.570    -55.430    117.850   -166.860     91.460
      3.557   -103.850    300.300    -54.250    119.220   -167.750     88.970
      3.571   -102.060    297.830    -52.990    116.900   -169.720     90.320
      3.586   -100.460    295.530    -51.830    118.640   -172.710     89.610
      3.600    -98.670    293.020    -50.560    119.210   -175.240     89.210
      3.614    -96.820    290.500    -49.440    118.950   -178.430     88.200
      3.629    -95.180    287.950    -48.140    122.100   -180.270     87.080
      3.643    -93.470    285.370    -46.920    122.840   -182.870     86.620
      3.657    -91.610    282.700    -45.750    122.770   -186.460     85.970
      3.671    -89.840    280.050    -44.600    123.950   -189.360     84.270
      3.686    -88.080    277.340    -43.440    123.560   -192.700     82.950
      3.700    -86.370    274.620    -42.300    125.150   -197.220     82.290
      3.714    -84.410    271.680    -41.130    124.340   -200.690     82.370
      3.729    -82.640    268.770    -39.970    126.020   -205.400     79.850
      3.743    -80.830    265.860    -38.920    126.180   -210.460     79.550
      3.757    -78.960    262.720    -37.730    124.280   -216.110     78.310
      3.771    -77.130    259.650    -36.720    125.290   -222.220     73.450
      3.786    -75.460    256.480    -35.630    125.800   -228.540     71.160
      3.800    -73.580    253.190    -34.660    125.120   -232.800     70.150
      3.814    -71.810    249.830    -33.660    126.090   -240.320     66.450
      3.829    -69.950    246.270    -32.640    125.660   -247.420     64.980
      3.843    -68.360    242.900    -31.840    126.700   -252.480     58.800
      3.857    -66.470    239.150    -30.990    122.890   -260.230     53.360
      3.871    -64.730    235.340    -30.200    122.040   -269.790     48.020
      3.886    -63.070    231.480    -29.550    117.040   -277.450     40.910
      3.900    -61.560    227.490    -28.940    112.210   -285.750     34.110
      3.914    -60.010    223.350    -28.450    104.040   -294.050     25.100
      3.929    -58.440    219.150    -28.240     96.060   -299.620     13.200
      3.943    -57.260    214.870    -28.070     87.660   -302.720     -2.720
      3.957    -56.180    210.530    -28.100     74.870   -302.830    -16.790
      3.971    -55.040    206.260    -28.460     63.410   -301.050    -30.770
      3.986    -54.150    202.010    -28.960     52.500   -294.730    -43.160
      4.000    -53.560    197.830    -29.500     42.440   -285.150    -53.010
      4.014    -53.140    193.930    -30.400     34.980   -277.160    -60.510
      4.029    -52.410    190.060    -31.920     29.520   -267.850    -65.110
      4.043    -52.050    186.390    -32.880     23.180   -255.080    -66.270
      4.057    -52.060    182.680    -33.020     16.330   -241.960    -68.790
      4.071    -51.650    179.630    -34.910     17.270   -232.240    -68.700
      4.086    -51.790    176.140    -35.020     12.480   -217.550    -68.380
      4.100    -51.240    173.560    -37.070     17.140   -212.260    -65.760
      4.114    -51.020    170.800    -38.190     17.650   -201.730    -65.400
      4.129    -50.880    168.030    -39.090     18.920   -194.080    -62.980
      4.143    -50.680    165.340    -39.970     21.050   -186.380    -59.210
      4.157    -50.430    162.760    -40.790     21.790   -178.920    -56.630
      4.171    -50.190    160.310    -41.570     22.560   -174.310    -51.570
      4.186    -50.610    156.950    -41.120     19.060   -165.540    -49.580
      4.200    -49.720    155.590    -42.980     23.270   -164.530    -45.350
      4.214    -49.460    153.340    -43.620     26.490   -159.820    -41.500
      4.229    -49.200    151.130    -44.180     25.190   -153.640    -37.020
      4.243    -48.950    149.030    -44.720     27.120   -149.120    -33.550
      4.257    -48.650    146.920    -45.190     25.420   -144.610    -32.620
      4.271    -48.350    144.910    -45.660     27.400   -141.460    -29.200
      4.286    -48.080    142.940    -46.060     27.790   -135.990    -25.940
      4.300    -47.750    141.010    -46.340     24.890   -132.960    -23.690
      4.314    -47.480    139.140    -46.600     26.090   -127.740    -22.840
      4.329    -47.180    137.370    -46.880     27.200   -124.520    -18.640
      4.343    -46.940    135.640    -47.070     26.800   -120.460    -16.440
      4.357    -46.690    133.950    -47.230     26.380   -115.340    -14.800
      4.371    -46.460    132.340    -47.390     26.090   -112.190    -14.700
      4.386    -46.240    130.770    -47.560     23.360   -109.340    -11.750
      4.400    -46.160    128.100    -46.970     18.970   -105.470     -9.090
      4.414    -45.780    127.770    -47.820     24.470   -103.020     -8.860
      4.429    -45.550    126.320    -47.890     22.380    -99.880     -4.530
      4.443    -45.400    124.950    -47.960     22.140    -95.310     -5.470
      4.457    -45.170    123.610    -48.060     22.990    -93.540     -4.800
      4.471    -44.920    122.320    -48.130     22.780    -89.670     -3.180
      4.486    -44.470    119.940    -47.430     19.960    -84.700     -1.410
      4.500    -44.430    119.920    -48.210     23.730    -83.100      0.250
      4.514    -43.880    117.530    -47.400     17.880    -80.130     -0.200
      4.529    -43.630    116.320    -47.310     15.220    -76.770      1.980
      4.543    -43.520    115.390    -47.370     17.490    -74.010      0.850
      4.557    -43.190    114.270    -47.300     16.690    -70.760      3.170
      4.571    -42.930    113.230    -47.190     15.490    -66.780      5.490
      4.586    -42.720    112.300    -47.120     15.690    -63.750      5.220
      4.600    -42.500    111.380    -47.010     15.730    -60.880      5.980
      4.614    -42.410    110.580    -46.940     14.690    -57.570      5.790
      4.629    -42.070    109.750    -46.840     16.680    -58.250     10.240
      4.643    -41.890    108.940    -46.720     15.150    -54.540      9.110
      4.657    -41.640    108.230    -46.630     14.810    -51.960     10.730
      4.671    -41.510    107.500    -46.490     14.610    -50.000     10.340
      4.686    -41.210    106.790    -46.320     13.630    -48.900     12.460
      4.700    -40.940    106.150    -46.230     15.210    -47.480     13.680
      4.714    -40.770    105.470    -45.960     14.990    -43.840     14.260
      4.729    -40.600    104.860    -45.800     14.690    -40.930     14.290
      4.743    -40.380    104.300    -45.620     14.830    -38.110     13.540
      4.757    -40.160    103.800    -45.390     13.220    -37.170     14.160
      4.771    -40.040    103.210    -45.180     13.780    -34.060     14.080
      4.786    -39.780    102.890    -45.080     13.010    -32.740     14.930
      4.800    -39.580    102.390    -44.810     15.080    -29.460     13.530
      4.814    -39.410    101.970    -44.590     15.200    -28.690     15.090
      4.829    -39.110    101.600    -44.420     15.050    -25.900     16.350
      4.843    -38.980    101.350    -44.190     15.500    -23.170     16.170
      4.857    -38.680    100.990    -43.940     16.400    -22.300     16.730
      4.871    -38.480    100.740    -43.750     16.480    -19.100     17.280
      4.886    -38.290    100.550    -43.580     17.950    -16.890     16.710
      4.900    -37.960    100.210    -43.230     15.780    -15.370     16.020
      4.914    -37.720    100.030    -43.030     15.560    -13.030     18.090
      4.929    -37.540     99.910    -42.790     17.050    -11.470     17.530
      4.943    -37.280     99.710    -42.570     17.700    -10.720     17.500
      4.957    -37.000     99.630    -42.290     17.630     -8.250     18.870
      4.971    -36.800     99.510    -42.020     18.030     -6.930     18.770
